Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_Tonne,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_H2_tonne_per_hr_z1,Load_H2_tonne_per_hr_z2,Load_H2_tonne_per_hr_z3,Load_H2_tonne_per_hr_z4,Load_H2_tonne_per_hr_z5,Load_H2_tonne_per_hr_z6,Load_H2_tonne_per_hr_z7,Load_H2_tonne_per_hr_z8,Load_H2_tonne_per_hr_z9,Load_H2_tonne_per_hr_z10,
,,,,,,,6980,15.09,88.76,33.43,7.13449501,2.546990819,20.1637401,12.0201526,2.317668686,13.97468315,2.251667725,11.74265542
,,,,,,,6981,10.92,64.24,24.19,20.68107646,11.93269345,0.224027617,16.38510379,9.630964666,4.226337779,4.237581102,0.694969084
,,,,,,,6982,8.22,48.35,18.21,22.29180541,0.240047328,2.967340106,9.211488319,2.260819554,21.61638865,9.571574612,10.55369616
,,,,,,,6983,4.87,28.67,10.8,10.89130748,11.57740775,11.03349407,0.353122664,3.069072062,7.003383965,1.469144772,13.96373988
,,,,,,,6984,2.76,16.23,6.11,9.992632029,12.00931525,18.59086639,13.08366152,11.80506961,9.330829619,4.228088174,8.523566425
,,,,,,,6985,1.86,10.95,4.12,8.348200097,1.138611572,13.36305887,15.43635936,11.50413981,15.12722232,8.041187329,4.821518604
,,,,,,,6986,1.36,8.03,3.02,8.986191435,16.83838731,5.043185969,15.09872284,10.20432765,18.57442576,0.175279358,13.61962659
,,,,,,,6987,1.92,11.31,4.26,9.869296872,12.66914619,0.265343913,17.07381837,18.56277496,2.455641723,7.539627854,3.298493112
,,,,,,,6988,4.46,26.27,9.89,13.34266397,8.576575422,22.52305915,5.073208283,20.52901524,6.399067594,5.947601608,1.534636988
,,,,,,,6989,9.61,56.55,21.3,22.3831373,0.923541722,14.72339353,4.994541961,6.3919385,18.90045906,11.07969859,1.419258468
,,,,,,,6990,15.44,90.85,34.21,18.61897575,12.06315454,20.84998502,14.00539965,22.81203649,20.04087605,21.06792382,4.627148873
,,,,,,,6991,19.1,112.37,42.32,12.03063386,10.66622092,8.991698304,2.340628766,14.79123361,10.42958619,12.31948871,0.672936437
,,,,,,,6992,21.89,128.79,48.5,12.93448909,18.88158312,5.027989765,6.302991224,15.63847234,21.68005963,21.83251883,15.70883376
,,,,,,,6993,23.07,135.72,51.11,7.957781353,17.58650315,11.69764453,21.24974712,22.09598111,4.900558902,2.723337906,16.61610243
,,,,,,,6994,22.07,129.89,48.91,15.42077473,16.25937829,2.326507861,0.297377025,18.13602635,15.582566,0.419197127,2.296895983
,,,,,,,6995,21.95,129.16,48.64,14.58055236,22.92549337,9.982943839,22.83124763,11.94442551,14.38780262,3.960000527,9.073265953
,,,,,,,6996,22.76,133.9,50.42,2.462758185,14.26831319,8.853065802,7.523273552,10.52966421,0.53526716,22.43997366,3.942519497
,,,,,,,6997,24.18,142.29,53.58,21.79130617,17.6927078,21.10290229,2.374865631,7.72487593,12.6835094,12.91762818,19.26545993
,,,,,,,6998,25.11,147.76,55.65,19.26599777,16.69145385,0.318153106,14.9063486,21.03772057,3.62465187,0.772112528,3.269549551
,,,,,,,6999,27.16,159.8,60.18,11.10366095,1.471280436,20.65203525,7.944007755,17.77181419,13.16818902,12.25074614,4.966127211
,,,,,,,7000,28.83,169.65,63.89,16.25172446,10.72497995,12.56482671,21.39389001,5.674524615,22.9798771,7.059770377,9.632640966
,,,,,,,7001,28.03,164.91,62.1,10.16658813,8.419524362,15.19230612,10.78780107,2.212934907,16.23805656,2.061642997,9.819517695
,,,,,,,7002,26.35,155.06,58.39,11.05012671,10.56930382,18.66934935,17.9790182,21.85917114,6.82627832,20.99083088,22.19034536
,,,,,,,7003,21.7,127.7,48.09,22.01915402,1.66387836,2.133891509,15.28594739,10.88112923,19.42492897,10.28189335,7.87370461
,,,,,,,7004,15.94,93.77,35.31,21.60858944,15.51765775,13.16484719,14.08385586,18.71924978,17.06867917,22.20748856,14.03247498
,,,,,,,7005,11.53,67.86,25.56,15.19734565,5.691498663,0.225901384,18.11369494,11.93332918,5.996043572,8.205587838,2.431910134
,,,,,,,7006,8.68,51.08,19.24,17.25951988,8.678104001,7.814705994,6.992135006,7.721316878,9.093146456,3.406809825,7.685693298
,,,,,,,7007,5.15,30.28,11.4,15.1571614,19.24494582,8.316760622,16.97899715,13.46399389,21.10988887,0.100626934,20.23427822
,,,,,,,7008,2.91,17.15,6.46,14.82583044,14.7084551,0.901190174,6.162229934,11.98313981,17.32386168,19.32006023,2.005217336
,,,,,,,7009,2.86,16.85,6.35,3.546238582,18.02774645,16.31903704,15.13008027,12.97389084,18.25942166,10.31064561,10.83764346
,,,,,,,7010,2.02,11.89,4.48,8.049359455,6.708403297,22.94924391,8.14265747,0.735315983,3.043094187,22.80496426,7.104659355
,,,,,,,7011,1.96,11.51,4.34,0.259959036,9.398925334,5.896573718,21.75659093,16.97750908,8.509187778,12.1195529,8.247798584
,,,,,,,7012,2.74,16.15,6.08,2.365323673,13.36318344,11.97080118,2.206273736,9.05011315,2.05923037,18.21088967,0.024217807
,,,,,,,7013,5.09,29.95,11.28,20.8934302,3.625198678,5.567259954,16.04351937,8.05968133,21.94986004,15.68506026,11.38537577
,,,,,,,7014,8.36,49.18,18.52,12.69390947,6.400919019,6.578622262,22.00959958,0.929619835,14.29671432,4.05790495,17.45460942
,,,,,,,7015,12.69,74.67,28.12,8.594684667,8.222877434,8.34600923,13.76178101,1.870483525,17.47845043,22.74139388,8.090243279
,,,,,,,7016,17.24,101.41,38.19,8.001077973,13.68365447,3.33498174,21.59236965,9.211345307,8.352139495,8.82360384,7.830701398
,,,,,,,7017,21.85,128.57,48.42,22.81475657,14.48560627,14.40516405,8.07041177,14.25335971,20.71511628,3.842937454,0.823459393
,,,,,,,7018,24.2,142.38,53.62,10.20857043,14.83518511,2.310000705,8.721295706,16.78347919,3.338369396,6.131219161,10.06976254
,,,,,,,7019,24.98,147.01,55.36,22.33818449,14.76835504,6.684853667,2.814339454,9.309804297,20.55965552,15.33226592,9.552966724
,,,,,,,7020,26.13,153.73,57.89,14.96981087,0.602632114,7.063386907,5.865393468,10.27428481,15.67120496,11.32262829,14.63642031
,,,,,,,7021,27.76,163.36,61.52,8.929418259,2.566756504,11.26970449,6.161835708,11.80267137,6.916262424,1.679290251,11.49119632
,,,,,,,7022,28.98,170.5,64.21,1.348135335,0.648218667,4.351736379,16.23546289,20.8943536,0.183859919,9.377893949,5.459639194
,,,,,,,7023,30.4,178.88,67.36,6.317984794,10.85108827,13.50919702,0.102169743,18.14236507,10.96723989,22.50451163,18.35869205
,,,,,,,7024,31.19,183.51,69.11,4.236987897,21.61755269,18.6770667,8.075490121,20.76321513,12.89053679,18.94248234,18.56317839
,,,,,,,7025,29.64,174.38,65.67,8.030936965,0.255458173,9.737115635,3.463016208,2.414552188,2.231006333,2.112799664,6.210128035
,,,,,,,7026,26.81,157.73,59.4,9.889055033,8.258241159,15.46682657,12.390046,17.75849415,13.34739533,6.131081478,21.89085767
,,,,,,,7027,22.28,131.07,49.36,18.5525895,3.720058505,17.6077102,13.87841017,14.71172521,4.036654405,5.905877131,3.500864533
,,,,,,,7028,17.32,101.91,38.38,16.0808887,22.74534175,0.096854271,11.72750611,16.04497927,9.947684934,14.03020761,14.26058419
,,,,,,,7029,13.22,77.76,29.28,16.02675087,17.29190245,5.608073392,22.95100409,3.051215484,11.9413697,13.92475583,17.11202472
,,,,,,,7030,10.32,60.7,22.86,12.53887145,14.27712125,16.04596713,2.369597531,20.10624855,2.398650776,20.61898131,22.38923193
,,,,,,,7031,7.2,42.38,15.96,22.37992257,14.16723102,2.429903909,0.997541851,21.18270216,11.09232268,2.844126447,22.32399351
,,,,,,,7032,4.66,27.41,10.32,15.48360851,1.841251078,2.050184114,21.25042408,17.8812702,13.5341267,12.52334326,15.76611326
,,,,,,,7033,2.88,16.96,6.39,10.4065588,1.86627462,12.1679008,5.761027237,22.959991,19.56928607,2.055623808,8.064689613
,,,,,,,7034,3.71,21.82,8.22,18.75875493,2.635512322,0.168087652,3.725733054,6.026375932,9.207703164,3.649792254,15.0911773
,,,,,,,7035,1.36,7.99,3.01,2.600404278,15.95005674,6.950478534,2.432162684,21.87356587,9.654084336,19.59184209,8.941371333
,,,,,,,7036,2.12,12.48,4.7,22.68546345,19.45935414,10.76316287,13.1477389,18.63776796,9.008836204,19.3062045,3.907685878
,,,,,,,7037,3.96,23.31,8.78,3.072653583,12.36603171,2.236562344,18.46057036,22.38955701,3.274914268,18.01116978,10.93777929
,,,,,,,7038,6.5,38.25,14.4,10.15080881,6.369009656,7.010805287,15.91654918,14.91805678,1.483398061,6.737079831,14.801718
,,,,,,,7039,9.93,58.42,22,0.538447289,12.76795008,12.37730615,12.07898156,9.545373671,18.83227802,21.78392869,2.39230267
,,,,,,,7040,14.06,82.7,31.15,1.786570415,21.51366836,21.05524024,0.015109844,17.46970041,2.504579953,0.472020465,5.499613501
,,,,,,,7041,18.37,108.1,40.71,11.44569997,20.15902357,3.746576031,22.90563661,5.729937725,18.97095433,12.08710948,21.41063692
,,,,,,,7042,23.64,139.11,52.39,7.230194977,14.83253743,18.75994257,15.66912426,9.164661469,3.8813165,18.19039696,18.02842071
,,,,,,,7043,27.01,158.91,59.84,20.59441412,16.74380268,17.01349388,10.6999968,19.53070182,21.95453253,13.61515058,16.25394016
,,,,,,,7044,27.7,163.02,61.39,4.161918783,8.603918585,15.77008963,20.39589963,9.927555309,11.64733712,17.94164749,0.028224712
,,,,,,,7045,27.58,162.27,61.11,10.68520482,4.92070335,19.394697,7.895568199,2.823875803,3.805579232,1.207266541,4.462345011
,,,,,,,7046,26.75,157.41,59.28,12.2192864,16.37959518,7.119428367,1.3883549,9.662355285,13.34235694,1.350156303,22.67093878
,,,,,,,7047,26.18,154.05,58.01,7.931018678,8.378025275,18.41749033,6.845901436,8.878768289,9.04578817,0.62727859,9.92813046
,,,,,,,7048,25.04,147.33,55.48,6.665020416,12.84065405,13.51661342,16.50711999,9.012033054,21.28268256,4.731687885,5.91563287
,,,,,,,7049,23.83,140.23,52.81,11.4477585,10.75009873,22.60131015,12.81915418,14.76593779,12.81598479,2.306899124,0.525505169
,,,,,,,7050,21.36,125.66,47.32,8.826393725,11.02912891,16.24817677,5.977012821,20.70695953,12.35772334,13.48492369,6.827670781
,,,,,,,7051,18.37,108.1,40.71,9.445739164,17.49094088,13.4987018,17.18599341,6.658114026,13.41246421,15.13091836,18.55921145
,,,,,,,7052,14.69,86.44,32.55,17.94095115,10.14065157,9.537958287,3.085131144,21.34644739,5.647376967,10.18193386,12.66232376
,,,,,,,7053,11.71,68.88,25.94,0.193111357,10.82938575,21.96351338,4.535855023,8.447982108,0.517246952,17.69492851,17.29747432
,,,,,,,7054,9.1,53.57,20.17,8.875777721,20.13713477,9.736253838,6.129797232,22.48095009,17.00569342,1.452225304,16.56888703
,,,,,,,7055,6.56,38.62,14.55,13.99659292,8.539106036,16.03297499,1.166150934,11.80179925,0.135535506,22.96908915,16.06950802
,,,,,,,7056,4.47,26.3,9.9,1.579581335,2.90134313,2.189347083,0.87096601,16.11400311,8.922213596,16.50211863,8.117886838
,,,,,,,7057,1.62,9.51,3.58,6.362946938,12.06500696,13.18382425,4.348199132,6.524992422,13.23022225,8.690664321,1.171312066
,,,,,,,7058,1.22,7.17,2.7,6.300010178,12.05573815,6.818034218,12.44044535,19.26206066,13.07915313,19.04370401,9.053897217
,,,,,,,7059,1.75,10.29,3.88,19.71560439,6.285775638,20.9006606,1.062158934,0.985931006,11.63316004,5.089776557,7.038961645
,,,,,,,7060,4,23.55,8.87,17.46745678,11.3819242,1.306599573,6.068687917,7.923096872,15.28109739,8.92769591,16.37496176
,,,,,,,7061,8.24,48.5,18.27,19.22757494,5.697825456,22.61414602,15.30915666,11.47216362,2.086254137,8.073429657,2.359914797
,,,,,,,7062,13.41,78.92,29.72,13.60989769,22.79455038,19.79983178,9.223090971,18.46960822,5.724519433,20.47682629,21.26377011
,,,,,,,7063,16.79,98.8,37.21,16.24525603,11.1599472,1.734938747,9.08001765,2.504052725,14.43420449,3.90956203,18.46366457
,,,,,,,7064,19.24,113.23,42.64,20.04006171,2.260374667,18.50934591,19.14902954,9.417078234,22.08159242,10.15108206,1.956772971
,,,,,,,7065,20.24,119.08,44.84,17.21404532,22.20490365,15.85824292,21.20549103,2.089040875,15.24755291,5.713507389,13.18754981
,,,,,,,7066,21.43,126.1,47.49,2.106705363,14.19095331,16.22910663,8.927235026,19.99537306,6.937854934,3.669976464,13.50363981
,,,,,,,7067,25.41,149.49,56.3,7.612928385,11.26341472,15.66424244,22.50516414,5.090131146,9.222030641,22.5244629,19.77853661
,,,,,,,7068,27.06,159.24,59.97,22.73132385,18.25623916,1.41076449,20.28370764,4.37088847,17.96549384,14.43662155,9.02810359
,,,,,,,7069,27.86,163.92,61.73,9.71847374,8.791980866,7.503799605,9.397757117,22.18904778,13.31621043,7.825563631,10.74477678
,,,,,,,7070,27.33,160.8,60.55,6.875039308,5.722697864,20.37424476,22.5762123,2.526981543,3.464991687,7.821527853,18.78868819
,,,,,,,7071,27.06,159.24,59.97,7.440692317,5.017696745,10.19682779,14.45193679,4.083404605,17.46645991,0.653696618,16.35643182
,,,,,,,7072,25.94,152.61,57.47,13.85143793,13.88143329,8.989529471,0.227931947,13.72436942,17.5578373,5.388830297,0.388810489
,,,,,,,7073,24.61,144.81,54.53,7.63101866,12.46150074,14.47133975,8.548278936,0.565042718,5.743971219,22.66729289,20.54201151
,,,,,,,7074,21.76,128.04,48.22,8.739709425,3.625573657,5.197787335,22.69952239,18.81143311,1.834352782,15.29912405,22.90330598
,,,,,,,7075,18.12,106.6,40.14,22.21772631,21.64627793,9.045684501,1.241803,15.16046111,11.08620829,14.7057044,8.40228848
,,,,,,,7076,13.81,81.26,30.6,0.783670483,13.2013731,14.06168041,5.587413038,17.07531174,9.687468249,5.886327479,5.576908114
,,,,,,,7077,10.5,61.76,23.26,16.72670662,18.08697757,9.11231548,2.310328944,0.100596083,19.21518715,19.08489275,3.258563472
,,,,,,,7078,7.32,43.05,16.21,0.807062626,13.48349021,21.55517302,16.31013008,3.861307764,0.612197504,8.983052847,19.99473203
,,,,,,,7079,4.53,26.67,10.04,5.4132263,4.031761699,11.69037874,18.00199685,17.9554284,7.552501291,13.18170321,9.202690475
,,,,,,,7080,2.68,15.75,5.93,4.216914183,17.68662187,7.025349692,6.170164374,19.06775595,6.88829297,14.50036877,22.33545302
,,,,,,,7081,2.49,14.67,5.53,6.320996966,2.935480459,5.852668289,15.10692471,22.72278999,11.40393243,1.282062792,12.27663194
,,,,,,,7082,1.8,10.6,3.99,17.6081417,15.99649413,22.1360531,18.29267001,20.87832599,8.002348391,2.65262008,1.207000537
,,,,,,,7083,1.66,9.78,3.68,2.209494333,12.54085381,13.79466141,22.45938604,8.524333214,21.49265135,8.623675291,3.037777995
,,,,,,,7084,2.46,14.47,5.45,13.67865325,17.07104969,10.70124432,15.9507715,7.86019764,12.02272225,7.693842548,6.704369834
,,,,,,,7085,4.43,26.09,9.82,19.45618339,4.53913488,10.36761631,10.95659147,9.471954066,3.821233928,1.196515217,20.74778155
,,,,,,,7086,7.27,42.8,16.12,1.541113006,9.240204021,13.24991236,7.851553539,13.02556581,15.14041022,14.94662642,18.62729456
,,,,,,,7087,10.98,64.61,24.33,3.268225644,8.249346451,12.35567477,6.716584797,16.82259452,3.066410729,2.008295631,12.1587109
,,,,,,,7088,15,88.25,33.23,13.71236636,0.86393392,11.1300924,17.58456494,2.37791279,4.101735622,22.15738743,5.60372898
,,,,,,,7089,18.95,111.48,41.98,20.33435243,17.54748457,20.92021664,22.22294559,17.55728466,4.828005073,16.12432556,6.489736389
,,,,,,,7090,21.02,123.71,46.59,18.19570289,9.158046072,7.989783262,22.05628925,18.19343914,19.05295935,21.39853064,16.73861106
,,,,,,,7091,21.68,127.58,48.05,19.58948326,1.675084589,7.436285545,5.142194079,9.017400035,1.469319484,15.84687594,7.349624488
,,,,,,,7092,22.62,133.08,50.12,6.566961716,14.02833258,2.38784439,12.58617647,8.023094406,1.368858986,5.826617863,9.805921687
,,,,,,,7093,24.07,141.64,53.34,6.417145251,21.27403223,4.505258158,15.76658927,5.148846059,17.86488019,10.44877128,4.014516783
,,,,,,,7094,25.15,147.96,55.72,1.603919786,12.01684486,2.134674889,7.479790165,5.933876434,3.765765758,10.85235115,0.656033097
,,,,,,,7095,26.32,154.89,58.33,16.43354567,13.09451748,1.130139799,22.40931302,20.13695667,14.4212296,5.029248773,13.66789494
,,,,,,,7096,26.98,158.76,59.79,22.02323408,21.45615848,18.88097424,2.292729607,9.910312981,13.78028947,17.97084756,19.53327083
,,,,,,,7097,25.67,151.02,56.87,21.97215331,15.44903521,2.984640629,19.11299051,15.44862456,8.068844267,16.12957179,16.99661254
,,,,,,,7098,23.24,136.75,51.5,4.880505557,20.49956747,19.66929974,11.80162562,19.54282453,17.75595321,13.85625038,10.99578764
,,,,,,,7099,19.29,113.52,42.75,7.162282019,18.17715651,1.472826027,17.87038505,3.380228213,10.78570344,12.39465515,16.78192953
,,,,,,,7100,14.93,87.84,33.08,11.9731197,19.03368957,10.63281388,0.3093979,1.881228937,2.512233383,17.62479902,12.37296402
,,,,,,,7101,11.4,67.05,25.25,8.486096212,17.62675746,6.707123979,3.783452854,8.673720101,4.74055404,5.565670325,16.84074112
,,,,,,,7102,8.83,51.97,19.57,17.31865342,22.50818508,4.924160337,9.570512063,11.2237674,12.07608763,22.49874188,2.80454887
,,,,,,,7103,6.2,36.48,13.74,10.90565978,1.469959213,13.81424419,7.387383655,11.74933136,14.10959753,9.393727335,16.21861188
,,,,,,,7104,3.95,23.23,8.75,13.27961576,10.5454691,19.38229399,13.85142288,11.64732691,9.174320262,8.147607459,13.22564308
,,,,,,,7105,1.69,9.92,3.74,5.638675745,9.920437862,15.25639211,4.215840268,8.974301714,8.937008849,17.40461097,10.53277764
,,,,,,,7106,1.24,7.28,2.74,15.01247219,9.638694679,6.990433682,10.26250634,6.993233875,2.274039133,6.993728093,4.964211275
,,,,,,,7107,1.74,10.25,3.86,7.995935805,5.107668953,0.886396208,21.71522045,12.44292987,16.74122395,1.297580534,22.93869807
,,,,,,,7108,4.05,23.82,8.97,16.69787793,9.660553512,15.32799614,7.027168606,18.90219894,10.91716417,13.34985289,3.990094969
,,,,,,,7109,8.71,51.27,19.31,3.533403174,5.032375279,15.93781,0.13169471,6.950535018,6.722289559,1.88758944,22.59445492
,,,,,,,7110,14,82.37,31.02,6.971283415,10.25355732,20.90824992,1.359924398,15.15613062,20.22218501,15.23329124,4.289979058
,,,,,,,7111,17.32,101.88,38.37,7.513172699,11.34749919,13.20696521,9.753958909,5.252302313,18.48459772,3.715524194,9.426199663
,,,,,,,7112,19.85,116.77,43.97,18.48863655,11.28276331,21.12010062,20.48857459,3.222563345,16.39591683,9.270783511,13.16829966
,,,,,,,7113,20.91,123.06,46.34,0.984367352,14.38846714,18.45442586,19.54174495,19.8813243,20.32472569,19.83144741,19.79611755
,,,,,,,7114,20.01,117.76,44.35,14.70388809,0.654057617,16.49591851,8.410879267,13.20479229,7.295008486,19.78851707,22.15794789
,,,,,,,7115,19.9,117.1,44.1,13.78589551,13.09607439,3.514235631,2.994047914,12.17046398,20.19094434,16.49579297,19.59487949
,,,,,,,7116,20.63,121.4,45.72,6.292490745,10.45535607,18.85595327,19.56885453,17.63397184,6.022235226,14.01969572,1.194359371
,,,,,,,7117,21.93,129.01,48.58,22.48472016,15.42205105,7.776520516,12.71828168,4.61229081,3.321414133,3.423530539,4.713993293
,,,,,,,7118,22.77,133.97,50.45,11.32183689,16.57357221,3.730373085,8.397992859,7.078306478,15.98300621,22.97774306,17.28409713
,,,,,,,7119,24.62,144.89,54.56,0.755609045,19.01472911,22.75322295,13.75079719,9.962236099,8.040295576,16.05323066,14.18582278
,,,,,,,7120,26.14,153.82,57.93,22.76602891,11.51483638,1.346845995,17.69194293,7.239222897,3.719865666,19.47085223,22.16134932
,,,,,,,7121,25.41,149.52,56.31,19.0876539,22.10281379,1.074643049,10.09933619,22.17538509,17.95748226,13.72899036,13.55167601
,,,,,,,7122,23.89,140.59,52.94,1.615986081,13.13013465,0.476863162,19.72085911,19.87237344,11.48197257,16.55787722,2.843651878
,,,,,,,7123,19.68,115.78,43.6,9.284978692,1.531701667,2.506439609,20.49193189,20.2985427,8.666177159,19.98257993,6.202091218
,,,,,,,7124,14.45,85.01,32.02,10.06806758,17.46413708,4.7984502,11.78820481,17.12667552,1.633616682,13.09923538,13.43317663
,,,,,,,7125,10.46,61.53,23.17,19.5325089,12.82666906,18.17111204,5.159403174,7.382437781,13.81416112,1.312115633,3.052568542
,,,,,,,7126,7.87,46.31,17.44,18.90855659,3.879894967,18.41912289,21.04218685,6.88372689,0.562812687,10.95164853,13.14446948
,,,,,,,7127,4.67,27.46,10.34,18.42970861,11.824655,5.628161167,4.27560653,16.81749415,8.66425746,5.844007171,4.571112187
,,,,,,,7128,2.64,15.55,5.85,18.36057187,5.607631305,11.96030644,7.586951365,17.02337004,13.3333697,15.86812694,17.03049957
,,,,,,,7129,1.76,10.36,3.9,4.588320748,20.71779821,17.26060922,3.878383622,14.58817051,21.06381626,7.488878963,2.333595797
,,,,,,,7130,1.29,7.6,2.86,18.48065919,5.753890849,8.845296912,15.78210527,14.20583297,9.667797814,9.859345439,4.526268775
,,,,,,,7131,1.82,10.71,4.03,22.59144431,20.68903574,2.781206961,16.00553696,17.08272719,4.099798313,15.04656013,8.245102064
,,,,,,,7132,4.23,24.87,9.36,22.73851678,5.48165736,3.785106968,22.22664044,10.45935659,6.362271665,6.374742112,21.67243561
,,,,,,,7133,9.1,53.54,20.16,15.22738372,10.67476646,0.496605766,18.00994592,19.13007735,15.21396022,5.740180879,3.746762767
,,,,,,,7134,14.62,86,32.39,11.27555177,3.555602235,15.96589348,7.7154526,19.81955331,15.48069303,9.162977682,9.08859354
,,,,,,,7135,18.08,106.38,40.06,20.2273587,19.55617321,17.09472008,4.974531236,21.26661158,14.45648679,11.77312466,19.25058575
,,,,,,,7136,20.72,121.92,45.91,8.040486448,15.28870533,19.46813758,2.856830105,8.180813121,4.923887093,2.510930178,1.896505419
,,,,,,,7137,21.84,128.48,48.39,17.74575541,17.24394536,5.967171669,20.16862417,3.408622057,18.43731137,15.00454128,20.2487557
,,,,,,,7138,20.9,122.96,46.3,16.65097278,13.63975325,5.463171423,4.37969949,8.278925418,2.194733434,3.058000492,17.35177893
,,,,,,,7139,20.78,122.27,46.04,22.77995801,5.207366849,15.94736451,19.94375712,2.318243732,1.153210261,13.06372781,3.557350732
,,,,,,,7140,21.54,126.76,47.74,16.95169477,3.83005624,13.16124325,2.654428916,18.56713913,10.76089051,13.26585417,2.686796337
,,,,,,,7141,22.89,134.7,50.73,5.486793224,16.96542127,19.13956627,3.824674204,5.884815631,17.89948436,3.432056517,7.266013718
,,,,,,,7142,23.77,139.88,52.68,1.270847857,14.19168111,3.252657987,16.24164268,13.69829076,22.27215548,10.69084704,14.37279514
,,,,,,,7143,25.71,151.28,56.97,13.2337375,0.883265337,6.885370395,12.8561082,11.27023241,7.599380506,8.323446951,20.4212954
,,,,,,,7144,27.3,160.61,60.48,1.734701288,17.83832914,1.000413619,10.1117595,17.84349255,7.838283351,21.97951855,5.424863878
,,,,,,,7145,26.53,156.12,58.79,22.37213042,4.348083942,11.06486134,7.100404398,13.51968091,20.3653626,4.767709562,8.778484092
,,,,,,,7146,24.95,146.79,55.28,18.79938158,19.67572414,6.938823563,2.332725154,7.813828186,7.614955833,1.154837099,17.29877236
,,,,,,,7147,20.54,120.89,45.52,3.634960546,8.685011541,16.50354923,14.01266261,15.6628429,12.40309929,15.88871291,5.861362708
,,,,,,,7148,15.09,88.76,33.43,13.89504516,5.861726783,19.61469839,9.696465484,17.56455262,10.50056896,7.024332957,9.414729241
,,,,,,,7149,10.92,64.24,24.19,14.20118787,4.158206324,2.574702733,11.76349533,13.58079547,3.951240391,5.492273982,12.71171713
,,,,,,,7150,8.22,48.35,18.21,18.45071988,11.49598729,5.040674519,20.53123452,11.86670411,14.02348223,20.28644406,1.082449396
,,,,,,,7151,4.87,28.67,10.8,11.74807686,11.65746148,22.50023362,19.5754244,19.264266,10.63745763,9.844976155,7.358797669
,,,,,,,7152,2.76,16.23,6.11,3.297085324,6.013345663,3.384362433,0.467609932,4.855444344,4.76795077,1.919780319,1.391012515
,,,,,,,7153,1.86,10.95,4.12,2.905076028,13.76615394,12.61813478,14.54614179,3.430696328,4.055066579,6.780178961,16.02771732
,,,,,,,7154,1.36,8.03,3.02,14.08089059,22.93623336,12.10714655,0.154633908,19.72320176,12.92174633,18.39080025,9.418009874
,,,,,,,7155,1.92,11.31,4.26,0.091134802,12.20598977,4.462511632,5.548458288,1.260343514,0.927947429,16.8076407,4.848827545
,,,,,,,7156,4.46,26.27,9.89,20.62508004,14.24333601,18.38217952,19.8894619,3.313033155,10.22029017,1.398197805,6.922335499
,,,,,,,7157,9.61,56.55,21.3,14.41712676,11.49825069,6.466391452,8.067755202,12.64412169,12.98131787,18.37050823,7.70088847
,,,,,,,7158,15.44,90.85,34.21,10.2410034,8.542555754,1.042190352,11.13426927,11.62807927,22.56640577,14.37706635,1.74815587
,,,,,,,7159,19.1,112.37,42.32,15.13696707,3.325601187,3.661823469,9.856900999,5.151680325,3.974665116,2.14342703,20.92530653
,,,,,,,7160,21.89,128.79,48.5,1.688339684,21.4269095,4.766598753,13.93682392,7.451156086,13.40043888,6.347381775,22.22645763
,,,,,,,7161,23.07,135.72,51.11,16.40235667,8.751386092,12.63569148,6.778097505,10.04901771,13.30929062,1.042014324,21.13927542
,,,,,,,7162,22.07,129.89,48.91,7.596990236,11.38799013,7.204380159,7.258360291,19.83824679,21.06718232,10.29880987,1.249324007
,,,,,,,7163,21.95,129.16,48.64,12.60777276,16.39008388,17.31656779,18.83795466,21.5692796,0.441615795,21.41055051,6.514850466
,,,,,,,7164,22.76,133.9,50.42,17.84424115,9.192577993,17.22825883,15.00045444,12.99654983,17.05375499,10.97807835,20.68773056
,,,,,,,7165,24.18,142.29,53.58,0.430348262,16.92892451,4.675000493,19.96813718,21.8036222,15.63890317,14.02589068,22.6020012
,,,,,,,7166,25.11,147.76,55.65,9.860909603,22.66925665,11.29024356,21.3108245,12.51185593,18.30477947,18.01083507,9.041137354
,,,,,,,7167,27.16,159.8,60.18,0.693551969,14.09712662,6.382601631,14.99695152,20.19895581,5.739517133,9.766500921,12.42105062
,,,,,,,7168,28.83,169.65,63.89,1.198571914,4.30627173,11.87763802,20.07834503,19.32999041,14.00659153,1.056636881,5.737537839
,,,,,,,7169,28.03,164.91,62.1,1.24657743,0.272098123,8.327483487,4.733501738,13.27688074,16.65965686,14.79991523,5.415816357
,,,,,,,7170,26.35,155.06,58.39,0.534103996,0.25889369,11.08851976,8.478858118,22.34436944,13.49706568,17.94695455,4.813993916
,,,,,,,7171,21.7,127.7,48.09,13.89264186,6.296372284,10.01077314,12.14608925,10.36896924,20.49370234,1.377520216,6.412930282
,,,,,,,7172,15.94,93.77,35.31,7.016119478,7.553791939,1.687978284,0.442432474,13.57770845,17.5847509,4.503635019,19.4943839
,,,,,,,7173,11.53,67.86,25.56,4.574608918,6.320798781,7.552230764,22.65106291,13.53785802,7.181036139,13.20176853,0.050412963
,,,,,,,7174,8.68,51.08,19.24,10.75554054,9.040583452,6.205031134,15.02917532,17.75266571,2.842665688,7.014037061,6.04753697
,,,,,,,7175,5.15,30.28,11.4,15.04065593,2.695765297,14.9246055,15.96514722,15.46392551,18.45450825,9.522299115,0.185368802
