Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_Tonne,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_H2_tonne_per_hr_z1,Load_H2_tonne_per_hr_z2,Load_H2_tonne_per_hr_z3,Load_H2_tonne_per_hr_z4,Load_H2_tonne_per_hr_z5,Load_H2_tonne_per_hr_z6,Load_H2_tonne_per_hr_z7
,,,,,,,4000,31.19,183.51,69.11,142.36,48.59,103.45,0
,,,,,,,4001,29.64,174.38,65.67,135.27,46.17,98.3,0
,,,,,,,4002,26.81,157.73,59.4,122.36,41.77,88.91,0
,,,,,,,4003,22.28,131.07,49.36,101.68,34.71,73.89,0
,,,,,,,4004,17.32,101.91,38.38,79.06,26.99,57.45,0
,,,,,,,4005,13.22,77.76,29.28,60.32,20.59,43.83,0
,,,,,,,4006,10.32,60.7,22.86,47.09,16.07,34.22,0
,,,,,,,4007,7.2,42.38,15.96,32.88,11.22,23.89,0
,,,,,,,4008,4.66,27.41,10.32,21.26,7.26,15.45,0
,,,,,,,4009,2.88,16.96,6.39,13.16,4.49,9.56,0
,,,,,,,4010,3.71,21.82,8.22,16.92,5.78,12.3,0
,,,,,,,4011,1.36,7.99,3.01,6.2,2.12,4.51,0
,,,,,,,4012,2.12,12.48,4.7,9.68,3.3,7.03,0
,,,,,,,4013,3.96,23.31,8.78,18.08,6.17,13.14,0
,,,,,,,4014,6.5,38.25,14.4,29.67,10.13,21.56,0
,,,,,,,4015,9.93,58.42,22,45.32,15.47,32.93,0
,,,,,,,4016,14.06,82.7,31.15,64.15,21.9,46.62,0
,,,,,,,4017,18.37,108.1,40.71,83.86,28.62,60.94,0
,,,,,,,4018,23.64,139.11,52.39,107.91,36.83,78.42,0
,,,,,,,4019,27.01,158.91,59.84,123.27,42.08,89.58,0
,,,,,,,4020,27.7,163.02,61.39,126.45,43.16,91.89,0
,,,,,,,4021,27.58,162.27,61.11,125.88,42.97,91.47,0
,,,,,,,4022,26.75,157.41,59.28,122.11,41.68,88.73,0
,,,,,,,4023,26.18,154.05,58.01,119.5,40.79,86.84,0
,,,,,,,4024,25.04,147.33,55.48,114.28,39.01,83.05,0
,,,,,,,4025,23.83,140.23,52.81,108.78,37.13,79.05,0
,,,,,,,4026,21.36,125.66,47.32,97.48,33.27,70.83,0
,,,,,,,4027,18.37,108.1,40.71,83.86,28.62,60.94,0
,,,,,,,4028,14.69,86.44,32.55,67.05,22.89,48.73,0
,,,,,,,4029,11.71,68.88,25.94,53.43,18.24,38.83,0
,,,,,,,4030,9.1,53.57,20.17,41.55,14.18,30.2,0
,,,,,,,4031,6.56,38.62,14.55,29.96,10.23,21.77,0
,,,,,,,4032,4.47,26.3,9.9,20.4,6.96,14.82,0
,,,,,,,4033,1.62,9.51,3.58,7.38,2.52,5.36,0
,,,,,,,4034,1.22,7.17,2.7,5.57,1.9,4.04,0
,,,,,,,4035,1.75,10.29,3.88,7.98,2.73,5.8,0
,,,,,,,4036,4,23.55,8.87,18.27,6.24,13.28,0
,,,,,,,4037,8.24,48.5,18.27,37.63,12.84,27.34,0
,,,,,,,4038,13.41,78.92,29.72,61.22,20.9,44.49,0
,,,,,,,4039,16.79,98.8,37.21,76.64,26.16,55.69,0
,,,,,,,4040,19.24,113.23,42.64,87.83,29.98,63.83,0
,,,,,,,4041,20.24,119.08,44.84,92.37,31.53,67.12,0
,,,,,,,4042,21.43,126.1,47.49,97.82,33.39,71.08,0
,,,,,,,4043,25.41,149.49,56.3,115.96,39.58,84.27,0
,,,,,,,4044,27.06,159.24,59.97,123.52,42.16,89.76,0
,,,,,,,4045,27.86,163.92,61.73,127.15,43.4,92.4,0
,,,,,,,4046,27.33,160.8,60.55,124.73,42.58,90.64,0
,,,,,,,4047,27.06,159.24,59.97,123.52,42.16,89.76,0
,,,,,,,4048,25.94,152.61,57.47,118.38,40.41,86.03,0
,,,,,,,4049,24.61,144.81,54.53,112.33,38.34,81.63,0
,,,,,,,4050,21.76,128.04,48.22,99.33,33.9,72.18,0
,,,,,,,4051,18.12,106.6,40.14,82.69,28.23,60.09,0
,,,,,,,4052,13.81,81.26,30.6,63.03,21.52,45.8,0
,,,,,,,4053,10.5,61.76,23.26,47.91,16.35,34.81,0
,,,,,,,4054,7.32,43.05,16.21,33.39,11.4,24.26,0
,,,,,,,4055,4.53,26.67,10.04,20.69,7.06,15.03,0
,,,,,,,4056,2.68,15.75,5.93,12.22,4.17,8.88,0
,,,,,,,4057,2.49,14.67,5.53,11.38,3.89,8.27,0
,,,,,,,4058,1.8,10.6,3.99,8.22,2.81,5.97,0
,,,,,,,4059,1.66,9.78,3.68,7.59,2.59,5.51,0
,,,,,,,4060,2.46,14.47,5.45,11.22,3.83,8.16,0
,,,,,,,4061,4.43,26.09,9.82,20.24,6.91,14.71,0
,,,,,,,4062,7.27,42.8,16.12,33.2,11.33,24.13,0
,,,,,,,4063,10.98,64.61,24.33,50.12,17.11,36.42,0
,,,,,,,4064,15,88.25,33.23,68.46,23.37,49.74,0
,,,,,,,4065,18.95,111.48,41.98,86.48,29.52,62.84,0
,,,,,,,4066,21.02,123.71,46.59,95.96,32.76,69.73,0
,,,,,,,4067,21.68,127.58,48.05,98.97,33.78,71.92,0
,,,,,,,4068,22.62,133.08,50.12,103.24,35.24,75.02,0
,,,,,,,4069,24.07,141.64,53.34,109.88,37.51,79.84,0
,,,,,,,4070,25.15,147.96,55.72,114.78,39.18,83.41,0
,,,,,,,4071,26.32,154.89,58.33,120.15,41.01,87.31,0
,,,,,,,4072,26.98,158.76,59.79,123.16,42.04,89.49,0
,,,,,,,4073,25.67,151.02,56.87,117.15,39.99,85.13,0
,,,,,,,4074,23.24,136.75,51.5,106.08,36.21,77.09,0
,,,,,,,4075,19.29,113.52,42.75,88.06,30.06,63.99,0
,,,,,,,4076,14.93,87.84,33.08,68.14,23.26,49.51,0
,,,,,,,4077,11.4,67.05,25.25,52.01,17.75,37.8,0
,,,,,,,4078,8.83,51.97,19.57,40.31,13.76,29.3,0
,,,,,,,4079,6.2,36.48,13.74,28.3,9.66,20.56,0
,,,,,,,4080,3.95,23.23,8.75,18.02,6.15,13.1,0
,,,,,,,4081,1.69,9.92,3.74,7.7,2.63,5.59,0
,,,,,,,4082,1.24,7.28,2.74,5.65,1.93,4.1,0
,,,,,,,4083,1.74,10.25,3.86,7.95,2.72,5.78,0
,,,,,,,4084,4.05,23.82,8.97,18.48,6.31,13.43,0
,,,,,,,4085,8.71,51.27,19.31,39.77,13.58,28.9,0
,,,,,,,4086,14,82.37,31.02,63.89,21.81,46.43,0
,,,,,,,4087,17.32,101.88,38.37,79.03,26.98,57.43,0
,,,,,,,4088,19.85,116.77,43.97,90.58,30.92,65.82,0
,,,,,,,4089,20.91,123.06,46.34,95.46,32.58,69.37,0
,,,,,,,4090,20.01,117.76,44.35,91.35,31.18,66.38,0
,,,,,,,4091,19.9,117.1,44.1,90.84,31.01,66.01,0
,,,,,,,4092,20.63,121.4,45.72,94.17,32.15,68.43,0
,,,,,,,4093,21.93,129.01,48.58,100.08,34.16,72.72,0
,,,,,,,4094,22.77,133.97,50.45,103.93,35.47,75.52,0
,,,,,,,4095,24.62,144.89,54.56,112.39,38.36,81.67,0
,,,,,,,4096,26.14,153.82,57.93,119.32,40.73,86.71,0
,,,,,,,4097,25.41,149.52,56.31,115.99,39.59,84.28,0
,,,,,,,4098,23.89,140.59,52.94,109.06,37.23,79.25,0
,,,,,,,4099,19.68,115.78,43.6,89.81,30.66,65.26,0
,,,,,,,4100,14.45,85.01,32.02,65.95,22.51,47.92,0
,,,,,,,4101,10.46,61.53,23.17,47.73,16.29,34.68,0
,,,,,,,4102,7.87,46.31,17.44,35.92,12.26,26.11,0
,,,,,,,4103,4.67,27.46,10.34,21.3,7.27,15.48,0
,,,,,,,4104,2.64,15.55,5.85,12.06,4.12,8.76,0
,,,,,,,4105,1.76,10.36,3.9,8.04,2.74,5.84,0
,,,,,,,4106,1.29,7.6,2.86,5.89,2.01,4.28,0
,,,,,,,4107,1.82,10.71,4.03,8.31,2.84,6.04,0
,,,,,,,4108,4.23,24.87,9.36,19.29,6.58,14.02,0
,,,,,,,4109,9.1,53.54,20.16,41.53,14.18,30.18,0
,,,,,,,4110,14.62,86,32.39,66.71,22.77,48.48,0
,,,,,,,4111,18.08,106.38,40.06,82.52,28.17,59.97,0
,,,,,,,4112,20.72,121.92,45.91,94.58,32.28,68.73,0
,,,,,,,4113,21.84,128.48,48.39,99.67,34.02,72.43,0
,,,,,,,4114,20.9,122.96,46.3,95.38,32.56,69.31,0
,,,,,,,4115,20.78,122.27,46.04,94.85,32.37,68.92,0
,,,,,,,4116,21.54,126.76,47.74,98.33,33.56,71.45,0
,,,,,,,4117,22.89,134.7,50.73,104.49,35.67,75.93,0
,,,,,,,4118,23.77,139.88,52.68,108.51,37.04,78.85,0
,,,,,,,4119,25.71,151.28,56.97,117.35,40.06,85.28,0
,,,,,,,4120,27.3,160.61,60.48,124.59,42.53,90.53,0
,,,,,,,4121,26.53,156.12,58.79,121.1,41.34,88,0
,,,,,,,4122,24.95,146.79,55.28,113.87,38.87,82.75,0
,,,,,,,4123,20.54,120.89,45.52,93.77,32.01,68.14,0
,,,,,,,4124,15.09,88.76,33.43,68.86,23.5,50.04,0
,,,,,,,4125,10.92,64.24,24.19,49.83,17.01,36.21,0
,,,,,,,4126,8.22,48.35,18.21,37.51,12.8,27.26,0
,,,,,,,4127,4.87,28.67,10.8,22.24,7.59,16.16,0
,,,,,,,4128,2.76,16.23,6.11,12.59,4.3,9.15,0
,,,,,,,4129,1.86,10.95,4.12,8.49,2.9,6.17,0
,,,,,,,4130,1.36,8.03,3.02,6.23,2.13,4.52,0
,,,,,,,4131,1.92,11.31,4.26,8.77,2.99,6.38,0
,,,,,,,4132,4.46,26.27,9.89,20.38,6.96,14.81,0
,,,,,,,4133,9.61,56.55,21.3,43.87,14.97,31.88,0
,,,,,,,4134,15.44,90.85,34.21,70.47,24.06,51.21,0
,,,,,,,4135,19.1,112.37,42.32,87.17,29.75,63.34,0
,,,,,,,4136,21.89,128.79,48.5,99.91,34.1,72.6,0
,,,,,,,4137,23.07,135.72,51.11,105.28,35.94,76.51,0
,,,,,,,4138,22.07,129.89,48.91,100.76,34.39,73.22,0
,,,,,,,4139,21.95,129.16,48.64,100.19,34.2,72.8,0
,,,,,,,4140,22.76,133.9,50.42,103.87,35.45,75.48,0
,,,,,,,4141,24.18,142.29,53.58,110.38,37.68,80.21,0
,,,,,,,4142,25.11,147.76,55.65,114.62,39.13,83.29,0
,,,,,,,4143,27.16,159.8,60.18,123.96,42.31,90.08,0
,,,,,,,4144,28.83,169.65,63.89,131.6,44.92,95.63,0
,,,,,,,4145,28.03,164.91,62.1,127.93,43.67,92.96,0
,,,,,,,4146,26.35,155.06,58.39,120.28,41.06,87.41,0
,,,,,,,4147,21.7,127.7,48.09,99.06,33.81,71.98,0
,,,,,,,4148,15.94,93.77,35.31,72.74,24.83,52.86,0
,,,,,,,4149,11.53,67.86,25.56,52.64,17.97,38.25,0
,,,,,,,4150,8.68,51.08,19.24,39.62,13.52,28.79,0
,,,,,,,4151,5.15,30.28,11.4,23.49,8.02,17.07,0
,,,,,,,4152,2.91,17.15,6.46,13.3,4.54,9.67,0
,,,,,,,4153,2.86,16.85,6.35,13.07,4.46,9.5,0
,,,,,,,4154,2.02,11.89,4.48,9.22,3.15,6.7,0
,,,,,,,4155,1.96,11.51,4.34,8.93,3.05,6.49,0
,,,,,,,4156,2.74,16.15,6.08,12.52,4.27,9.1,0
,,,,,,,4157,5.09,29.95,11.28,23.24,7.93,16.88,0
,,,,,,,4158,8.36,49.18,18.52,38.15,13.02,27.73,0
,,,,,,,4159,12.69,74.67,28.12,57.93,19.77,42.09,0
,,,,,,,4160,17.24,101.41,38.19,78.67,26.85,57.17,0
,,,,,,,4161,21.85,128.57,48.42,99.74,34.04,72.48,0
,,,,,,,4162,24.2,142.38,53.62,110.45,37.7,80.26,0
,,,,,,,4163,24.98,147.01,55.36,114.04,38.93,82.87,0
,,,,,,,4164,26.13,153.73,57.89,119.25,40.7,86.66,0
,,,,,,,4165,27.76,163.36,61.52,126.73,43.26,92.09,0
,,,,,,,4166,28.98,170.5,64.21,132.26,45.15,96.11,0
,,,,,,,4167,30.4,178.88,67.36,138.76,47.37,100.84,0
,,,,,,,4168,31.19,183.51,69.11,142.36,48.59,103.45,0
,,,,,,,4169,29.64,174.38,65.67,135.27,46.17,98.3,0
,,,,,,,4170,26.81,157.73,59.4,122.36,41.77,88.91,0
,,,,,,,4171,22.28,131.07,49.36,101.68,34.71,73.89,0
,,,,,,,4172,17.32,101.91,38.38,79.06,26.99,57.45,0
,,,,,,,4173,13.22,77.76,29.28,60.32,20.59,43.83,0
,,,,,,,4174,10.32,60.7,22.86,47.09,16.07,34.22,0
,,,,,,,4175,7.2,42.38,15.96,32.88,11.22,23.89,0
,,,,,,,4176,4.66,27.41,10.32,21.26,7.26,15.45,0
,,,,,,,4177,2.88,16.96,6.39,13.16,4.49,9.56,0
,,,,,,,4178,3.71,21.82,8.22,16.92,5.78,12.3,0
,,,,,,,4179,1.36,7.99,3.01,6.2,2.12,4.51,0
,,,,,,,4180,2.12,12.48,4.7,9.68,3.3,7.03,0
,,,,,,,4181,3.96,23.31,8.78,18.08,6.17,13.14,0
,,,,,,,4182,6.5,38.25,14.4,29.67,10.13,21.56,0
,,,,,,,4183,9.93,58.42,22,45.32,15.47,32.93,0
,,,,,,,4184,14.06,82.7,31.15,64.15,21.9,46.62,0
,,,,,,,4185,18.37,108.1,40.71,83.86,28.62,60.94,0
,,,,,,,4186,23.64,139.11,52.39,107.91,36.83,78.42,0
,,,,,,,4187,27.01,158.91,59.84,123.27,42.08,89.58,0
,,,,,,,4188,27.7,163.02,61.39,126.45,43.16,91.89,0
,,,,,,,4189,27.58,162.27,61.11,125.88,42.97,91.47,0
,,,,,,,4190,26.75,157.41,59.28,122.11,41.68,88.73,0
,,,,,,,4191,26.18,154.05,58.01,119.5,40.79,86.84,0
,,,,,,,4192,25.04,147.33,55.48,114.28,39.01,83.05,0
,,,,,,,4193,23.83,140.23,52.81,108.78,37.13,79.05,0
,,,,,,,4194,21.36,125.66,47.32,97.48,33.27,70.83,0
,,,,,,,4195,18.37,108.1,40.71,83.86,28.62,60.94,0
,,,,,,,4196,14.69,86.44,32.55,67.05,22.89,48.73,0
,,,,,,,4197,11.71,68.88,25.94,53.43,18.24,38.83,0
,,,,,,,4198,9.1,53.57,20.17,41.55,14.18,30.2,0
,,,,,,,4199,6.56,38.62,14.55,29.96,10.23,21.77,0
,,,,,,,4200,4.47,26.3,9.9,20.4,6.96,14.82,0
,,,,,,,4201,1.62,9.51,3.58,7.38,2.52,5.36,0
,,,,,,,4202,1.22,7.17,2.7,5.57,1.9,4.04,0
,,,,,,,4203,1.75,10.29,3.88,7.98,2.73,5.8,0
,,,,,,,4204,4,23.55,8.87,18.27,6.24,13.28,0
,,,,,,,4205,8.24,48.5,18.27,37.63,12.84,27.34,0
,,,,,,,4206,13.41,78.92,29.72,61.22,20.9,44.49,0
,,,,,,,4207,16.79,98.8,37.21,76.64,26.16,55.69,0
,,,,,,,4208,19.24,113.23,42.64,87.83,29.98,63.83,0
,,,,,,,4209,20.24,119.08,44.84,92.37,31.53,67.12,0
,,,,,,,4210,21.43,126.1,47.49,97.82,33.39,71.08,0
,,,,,,,4211,25.41,149.49,56.3,115.96,39.58,84.27,0
,,,,,,,4212,27.06,159.24,59.97,123.52,42.16,89.76,0
,,,,,,,4213,27.86,163.92,61.73,127.15,43.4,92.4,0
,,,,,,,4214,27.33,160.8,60.55,124.73,42.58,90.64,0
,,,,,,,4215,27.06,159.24,59.97,123.52,42.16,89.76,0
,,,,,,,4216,25.94,152.61,57.47,118.38,40.41,86.03,0
,,,,,,,4217,24.61,144.81,54.53,112.33,38.34,81.63,0
,,,,,,,4218,21.76,128.04,48.22,99.33,33.9,72.18,0
,,,,,,,4219,18.12,106.6,40.14,82.69,28.23,60.09,0
,,,,,,,4220,13.81,81.26,30.6,63.03,21.52,45.8,0
,,,,,,,4221,10.5,61.76,23.26,47.91,16.35,34.81,0
,,,,,,,4222,7.32,43.05,16.21,33.39,11.4,24.26,0
,,,,,,,4223,4.53,26.67,10.04,20.69,7.06,15.03,0
,,,,,,,4224,2.68,15.75,5.93,12.22,4.17,8.88,0
,,,,,,,4225,2.49,14.67,5.53,11.38,3.89,8.27,0
,,,,,,,4226,1.8,10.6,3.99,8.22,2.81,5.97,0
,,,,,,,4227,1.66,9.78,3.68,7.59,2.59,5.51,0
,,,,,,,4228,2.46,14.47,5.45,11.22,3.83,8.16,0
,,,,,,,4229,4.43,26.09,9.82,20.24,6.91,14.71,0
,,,,,,,4230,7.27,42.8,16.12,33.2,11.33,24.13,0
,,,,,,,4231,10.98,64.61,24.33,50.12,17.11,36.42,0
,,,,,,,4232,15,88.25,33.23,68.46,23.37,49.74,0
,,,,,,,4233,18.95,111.48,41.98,86.48,29.52,62.84,0
,,,,,,,4234,21.02,123.71,46.59,95.96,32.76,69.73,0
,,,,,,,4235,21.68,127.58,48.05,98.97,33.78,71.92,0
,,,,,,,4236,22.62,133.08,50.12,103.24,35.24,75.02,0
,,,,,,,4237,24.07,141.64,53.34,109.88,37.51,79.84,0
,,,,,,,4238,25.15,147.96,55.72,114.78,39.18,83.41,0
,,,,,,,4239,26.32,154.89,58.33,120.15,41.01,87.31,0
,,,,,,,4240,26.98,158.76,59.79,123.16,42.04,89.49,0
,,,,,,,4241,25.67,151.02,56.87,117.15,39.99,85.13,0
,,,,,,,4242,23.24,136.75,51.5,106.08,36.21,77.09,0
,,,,,,,4243,19.29,113.52,42.75,88.06,30.06,63.99,0
,,,,,,,4244,14.93,87.84,33.08,68.14,23.26,49.51,0
,,,,,,,4245,11.4,67.05,25.25,52.01,17.75,37.8,0
,,,,,,,4246,8.83,51.97,19.57,40.31,13.76,29.3,0
,,,,,,,4247,6.2,36.48,13.74,28.3,9.66,20.56,0
,,,,,,,4248,3.95,23.23,8.75,18.02,6.15,13.1,0
,,,,,,,4249,1.69,9.92,3.74,7.7,2.63,5.59,0
,,,,,,,4250,1.24,7.28,2.74,5.65,1.93,4.1,0
,,,,,,,4251,1.74,10.25,3.86,7.95,2.72,5.78,0
,,,,,,,4252,4.05,23.82,8.97,18.48,6.31,13.43,0
,,,,,,,4253,8.71,51.27,19.31,39.77,13.58,28.9,0
,,,,,,,4254,14,82.37,31.02,63.89,21.81,46.43,0
,,,,,,,4255,17.32,101.88,38.37,79.03,26.98,57.43,0
,,,,,,,4256,19.85,116.77,43.97,90.58,30.92,65.82,0
,,,,,,,4257,20.91,123.06,46.34,95.46,32.58,69.37,0
,,,,,,,4258,20.01,117.76,44.35,91.35,31.18,66.38,0
,,,,,,,4259,19.9,117.1,44.1,90.84,31.01,66.01,0
,,,,,,,4260,20.63,121.4,45.72,94.17,32.15,68.43,0
,,,,,,,4261,21.93,129.01,48.58,100.08,34.16,72.72,0
,,,,,,,4262,22.77,133.97,50.45,103.93,35.47,75.52,0
,,,,,,,4263,24.62,144.89,54.56,112.39,38.36,81.67,0
,,,,,,,4264,26.14,153.82,57.93,119.32,40.73,86.71,0
,,,,,,,4265,25.41,149.52,56.31,115.99,39.59,84.28,0
,,,,,,,4266,23.89,140.59,52.94,109.06,37.23,79.25,0
,,,,,,,4267,19.68,115.78,43.6,89.81,30.66,65.26,0
,,,,,,,4268,14.45,85.01,32.02,65.95,22.51,47.92,0
,,,,,,,4269,10.46,61.53,23.17,47.73,16.29,34.68,0
,,,,,,,4270,7.87,46.31,17.44,35.92,12.26,26.11,0
,,,,,,,4271,4.67,27.46,10.34,21.3,7.27,15.48,0
,,,,,,,4272,2.64,15.55,5.85,12.06,4.12,8.76,0
,,,,,,,4273,1.76,10.36,3.9,8.04,2.74,5.84,0
,,,,,,,4274,1.29,7.6,2.86,5.89,2.01,4.28,0
,,,,,,,4275,1.82,10.71,4.03,8.31,2.84,6.04,0
,,,,,,,4276,4.23,24.87,9.36,19.29,6.58,14.02,0
,,,,,,,4277,9.1,53.54,20.16,41.53,14.18,30.18,0
,,,,,,,4278,14.62,86,32.39,66.71,22.77,48.48,0
,,,,,,,4279,18.08,106.38,40.06,82.52,28.17,59.97,0
,,,,,,,4280,20.72,121.92,45.91,94.58,32.28,68.73,0
,,,,,,,4281,21.84,128.48,48.39,99.67,34.02,72.43,0
,,,,,,,4282,20.9,122.96,46.3,95.38,32.56,69.31,0
,,,,,,,4283,20.78,122.27,46.04,94.85,32.37,68.92,0
,,,,,,,4284,21.54,126.76,47.74,98.33,33.56,71.45,0
,,,,,,,4285,22.89,134.7,50.73,104.49,35.67,75.93,0
,,,,,,,4286,23.77,139.88,52.68,108.51,37.04,78.85,0
,,,,,,,4287,25.71,151.28,56.97,117.35,40.06,85.28,0
,,,,,,,4288,27.3,160.61,60.48,124.59,42.53,90.53,0
,,,,,,,4289,26.53,156.12,58.79,121.1,41.34,88,0
,,,,,,,4290,24.95,146.79,55.28,113.87,38.87,82.75,0
,,,,,,,4291,20.54,120.89,45.52,93.77,32.01,68.14,0
,,,,,,,4292,15.09,88.76,33.43,68.86,23.5,50.04,0
,,,,,,,4293,10.92,64.24,24.19,49.83,17.01,36.21,0
,,,,,,,4294,8.22,48.35,18.21,37.51,12.8,27.26,0
,,,,,,,4295,4.87,28.67,10.8,22.24,7.59,16.16,0
,,,,,,,4296,2.76,16.23,6.11,12.59,4.3,9.15,0
,,,,,,,4297,1.86,10.95,4.12,8.49,2.9,6.17,0
,,,,,,,4298,1.36,8.03,3.02,6.23,2.13,4.52,0
,,,,,,,4299,1.92,11.31,4.26,8.77,2.99,6.38,0
,,,,,,,4300,4.46,26.27,9.89,20.38,6.96,14.81,0
,,,,,,,4301,9.61,56.55,21.3,43.87,14.97,31.88,0
,,,,,,,4302,15.44,90.85,34.21,70.47,24.06,51.21,0
,,,,,,,4303,19.1,112.37,42.32,87.17,29.75,63.34,0
,,,,,,,4304,21.89,128.79,48.5,99.91,34.1,72.6,0
,,,,,,,4305,23.07,135.72,51.11,105.28,35.94,76.51,0
,,,,,,,4306,22.07,129.89,48.91,100.76,34.39,73.22,0
,,,,,,,4307,21.95,129.16,48.64,100.19,34.2,72.8,0
,,,,,,,4308,22.76,133.9,50.42,103.87,35.45,75.48,0
,,,,,,,4309,24.18,142.29,53.58,110.38,37.68,80.21,0
,,,,,,,4310,25.11,147.76,55.65,114.62,39.13,83.29,0
,,,,,,,4311,27.16,159.8,60.18,123.96,42.31,90.08,0
,,,,,,,4312,28.83,169.65,63.89,131.6,44.92,95.63,0
,,,,,,,4313,28.03,164.91,62.1,127.93,43.67,92.96,0
,,,,,,,4314,26.35,155.06,58.39,120.28,41.06,87.41,0
,,,,,,,4315,21.7,127.7,48.09,99.06,33.81,71.98,0
,,,,,,,4316,15.94,93.77,35.31,72.74,24.83,52.86,0
,,,,,,,4317,11.53,67.86,25.56,52.64,17.97,38.25,0
,,,,,,,4318,8.68,51.08,19.24,39.62,13.52,28.79,0
,,,,,,,4319,5.15,30.28,11.4,23.49,8.02,17.07,0
,,,,,,,4320,2.91,17.15,6.46,13.3,4.54,9.67,0
,,,,,,,4321,2.86,16.85,6.35,13.07,4.46,9.5,0
,,,,,,,4322,2.02,11.89,4.48,9.22,3.15,6.7,0
,,,,,,,4323,1.96,11.51,4.34,8.93,3.05,6.49,0
,,,,,,,4324,2.74,16.15,6.08,12.52,4.27,9.1,0
,,,,,,,4325,5.09,29.95,11.28,23.24,7.93,16.88,0
,,,,,,,4326,8.36,49.18,18.52,38.15,13.02,27.73,0
,,,,,,,4327,12.69,74.67,28.12,57.93,19.77,42.09,0
,,,,,,,4328,17.24,101.41,38.19,78.67,26.85,57.17,0
,,,,,,,4329,21.85,128.57,48.42,99.74,34.04,72.48,0
,,,,,,,4330,24.2,142.38,53.62,110.45,37.7,80.26,0
,,,,,,,4331,24.98,147.01,55.36,114.04,38.93,82.87,0
,,,,,,,4332,26.13,153.73,57.89,119.25,40.7,86.66,0
,,,,,,,4333,27.76,163.36,61.52,126.73,43.26,92.09,0
,,,,,,,4334,28.98,170.5,64.21,132.26,45.15,96.11,0
,,,,,,,4335,30.4,178.88,67.36,138.76,47.37,100.84,0
,,,,,,,4336,31.19,183.51,69.11,142.36,48.59,103.45,0
,,,,,,,4337,29.64,174.38,65.67,135.27,46.17,98.3,0
,,,,,,,4338,26.81,157.73,59.4,122.36,41.77,88.91,0
,,,,,,,4339,22.28,131.07,49.36,101.68,34.71,73.89,0
,,,,,,,4340,17.32,101.91,38.38,79.06,26.99,57.45,0
,,,,,,,4341,13.22,77.76,29.28,60.32,20.59,43.83,0
,,,,,,,4342,10.32,60.7,22.86,47.09,16.07,34.22,0
,,,,,,,4343,7.2,42.38,15.96,32.88,11.22,23.89,0
,,,,,,,4344,4.66,27.41,10.32,21.26,7.26,15.45,0
,,,,,,,4345,2.88,16.96,6.39,13.16,4.49,9.56,0
,,,,,,,4346,3.71,21.82,8.22,16.92,5.78,12.3,0
,,,,,,,4347,1.36,7.99,3.01,6.2,2.12,4.51,0
,,,,,,,4348,2.12,12.48,4.7,9.68,3.3,7.03,0
,,,,,,,4349,3.96,23.31,8.78,18.08,6.17,13.14,0
,,,,,,,4350,6.5,38.25,14.4,29.67,10.13,21.56,0
,,,,,,,4351,9.93,58.42,22,45.32,15.47,32.93,0
,,,,,,,4352,14.06,82.7,31.15,64.15,21.9,46.62,0
,,,,,,,4353,18.37,108.1,40.71,83.86,28.62,60.94,0
,,,,,,,4354,23.64,139.11,52.39,107.91,36.83,78.42,0
,,,,,,,4355,27.01,158.91,59.84,123.27,42.08,89.58,0
,,,,,,,4356,27.7,163.02,61.39,126.45,43.16,91.89,0
,,,,,,,4357,27.58,162.27,61.11,125.88,42.97,91.47,0
,,,,,,,4358,26.75,157.41,59.28,122.11,41.68,88.73,0
,,,,,,,4359,26.18,154.05,58.01,119.5,40.79,86.84,0
,,,,,,,4360,25.04,147.33,55.48,114.28,39.01,83.05,0
,,,,,,,4361,23.83,140.23,52.81,108.78,37.13,79.05,0
,,,,,,,4362,21.36,125.66,47.32,97.48,33.27,70.83,0
,,,,,,,4363,18.37,108.1,40.71,83.86,28.62,60.94,0
,,,,,,,4364,14.69,86.44,32.55,67.05,22.89,48.73,0
,,,,,,,4365,11.71,68.88,25.94,53.43,18.24,38.83,0
,,,,,,,4366,9.1,53.57,20.17,41.55,14.18,30.2,0
,,,,,,,4367,6.56,38.62,14.55,29.96,10.23,21.77,0
,,,,,,,4368,4.47,26.3,9.9,20.4,6.96,14.82,0
,,,,,,,4369,1.62,9.51,3.58,7.38,2.52,5.36,0
,,,,,,,4370,1.22,7.17,2.7,5.57,1.9,4.04,0
,,,,,,,4371,1.75,10.29,3.88,7.98,2.73,5.8,0
,,,,,,,4372,4,23.55,8.87,18.27,6.24,13.28,0
,,,,,,,4373,8.24,48.5,18.27,37.63,12.84,27.34,0
,,,,,,,4374,13.41,78.92,29.72,61.22,20.9,44.49,0
,,,,,,,4375,16.79,98.8,37.21,76.64,26.16,55.69,0
,,,,,,,4376,19.24,113.23,42.64,87.83,29.98,63.83,0
,,,,,,,4377,20.24,119.08,44.84,92.37,31.53,67.12,0
,,,,,,,4378,21.43,126.1,47.49,97.82,33.39,71.08,0
,,,,,,,4379,25.41,149.49,56.3,115.96,39.58,84.27,0
,,,,,,,4380,27.06,159.24,59.97,123.52,42.16,89.76,0
,,,,,,,4381,27.86,163.92,61.73,127.15,43.4,92.4,0
,,,,,,,4382,27.33,160.8,60.55,124.73,42.58,90.64,0
