Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Subperiods,Hours_per_period,Sub_Weights,Rep_Periods,Timesteps_per_Rep_Period
,,,,278,1366.532247,9775.691094,3603.954067,8208.011733,3350.196821,6195.655016,0,,,,,
,,,,279,1353.916309,9762.687694,3596.755997,8237.987054,3362.431602,6218.281293,0,,,,,
,,,,280,1337.32875,9758.799641,3624.519826,8233.828384,3360.734192,6215.142203,0,,,,,
,,,,281,1317.072112,9682.229547,3610.119849,8221.725441,3355.794233,6206.006536,0,,,,,
,,,,282,1302.243042,9610.281509,3564.868887,8217.245045,3353.965507,6202.624598,0,,,,,
,,,,283,1305.406063,9588.881452,3556.641883,8194.821495,3344.81307,6185.698625,0,,,,,
,,,,284,1304.590667,9559.768318,3532.983856,8016.455521,3272.010894,6051.062605,0,,,,,
,,,,285,1306.517787,9446.815512,3474.354965,7971.627898,3253.71397,6017.225362,0,,,,,
,,,,286,1352.022254,9634.25317,3525.778212,8271.334108,3376.042596,6243.452656,0,,,,,
,,,,287,1386.100116,9825.09911,3628.632407,7992.45148,3262.213361,6032.94363,0,,,,,
,,,,288,1301.756726,9231.116469,3411.613301,7388.150682,3015.560861,5576.799147,0,,,,,
,,,,289,1181.733966,8324.714016,3069.118235,6706.176924,2737.205227,5062.024769,0,,,,,
,,,,290,1087.313556,7470.138153,2729.704602,6194.18222,2528.228548,4675.555712,0,,,,,
,,,,291,1029.657931,6886.108673,2486.974246,5884.567892,2401.855807,4441.849471,0,,,,,
,,,,292,1022.254222,6548.079319,2348.120862,5693.976376,2324.063632,4297.985242,0,,,,,
,,,,293,1042.507357,6365.325052,2274.067427,5595.674463,2283.940546,4223.783991,0,,,,,
,,,,294,1020.663682,6313.28423,2251.440438,5650.332687,2306.249945,4265.041668,0,,,,,
,,,,295,1058.186825,6457.789014,2306.981447,5973.483076,2438.147588,4508.965336,0,,,,,
,,,,296,1133.818962,6969.30306,2518.856799,6638.68936,2709.659381,5011.083119,0,,,,,
,,,,297,1232.1449,7790.82837,2852.098029,7324.691649,2989.659308,5528.898353,0,,,,,
,,,,298,1308.310353,8645.366362,3191.512027,7728.877359,3154.632474,5833.989927,0,,,,,
,,,,299,1326.344132,9173.049563,3388.985795,8026.451199,3276.090747,6058.607644,0,,,,,
,,,,300,1347.216114,9545.498646,3515.49655,8244.914302,3365.25904,6223.510188,0,,,,,
,,,,301,1356.633975,9829.354687,3613.210487,8348.356937,3407.480372,6301.591812,0,,,,,
,,,,302,1349.921569,9969.97305,3655.376793,8370.048862,3416.334187,6317.965531,0,,,,,
,,,,303,1337.38786,9983.482319,3652.296223,8388.475911,3423.855405,6331.874824,0,,,,,
,,,,304,1330.354089,9992.408166,3667.719103,8339.809133,3403.991485,6295.139672,0,,,,,
,,,,305,1307.0421,9912.827388,3634.807166,8300.204479,3387.826378,6265.244883,0,,,,,
,,,,306,1295.091816,9796.605828,3580.292766,8221.292263,3355.617426,6205.679561,0,,,,,
,,,,307,1304.079631,9692.777583,3534.015005,8107.941205,3309.351855,6120.11876,0,,,,,
,,,,308,1298.356993,9539.843444,3474.353393,7934.046219,3238.374565,5988.857576,0,,,,,
,,,,309,1289.122111,9296.454661,3403.392734,7863.70072,3209.66222,5935.75867,0,,,,,
,,,,310,1315.504163,9379.076407,3458.928835,8047.177004,3284.550229,6074.252107,0,,,,,
,,,,311,1340.067363,9529.443489,3512.410052,7791.612843,3180.238702,5881.344565,0,,,,,
,,,,312,1266.55889,9000.364376,3319.053043,7309.43487,2983.432074,5517.382076,0,,,,,
,,,,313,1161.735114,8231.144892,3035.181156,6731.243531,2747.436458,5080.945801,0,,,,,
,,,,314,1069.566204,7448.179673,2727.646571,6248.637859,2550.455259,4716.660472,0,,,,,
,,,,315,1010.80449,6871.656246,2486.973543,5920.308209,2416.443639,4468.827341,0,,,,,
,,,,316,975.920601,6514.646697,2337.837105,5700.536091,2326.741057,4302.936713,0,,,,,
,,,,317,960.364563,6310.046753,2259.672925,5584.730215,2279.473522,4215.522942,0,,,,,
,,,,318,952.877967,6220.315697,2219.556482,5567.079013,2272.268976,4202.199282,0,,,,,
,,,,319,978.197418,6256.376192,2227.781737,5660.627991,2310.452095,4272.812874,0,,,,,
,,,,320,1014.901732,6463.380478,2303.894522,5824.611849,2377.384041,4396.59284,0,,,,,
,,,,321,1078.155134,6759.224903,2426.288526,6172.743976,2519.478276,4659.373478,0,,,,,
,,,,322,1184.264067,7353.633898,2651.53678,6705.479737,2736.920661,5061.498511,0,,,,,
,,,,323,1257.130427,8044.056242,2927.177444,7127.352942,2909.113187,5379.941141,0,,,,,
,,,,324,1309.265337,8539.714472,3120.544313,7377.94511,3011.395337,5569.095673,0,,,,,
,,,,325,1336.287066,8812.076904,3227.515073,7508.556066,3064.705739,5667.684765,0,,,,,
,,,,326,1312.377381,8929.823438,3269.677767,7534.028047,3075.102429,5686.911785,0,,,,,
,,,,327,1283.977946,8945.764461,3282.019414,7509.114672,3064.933741,5668.106418,0,,,,,
,,,,328,1262.908511,8897.8536,3260.427707,7500.215365,3061.301384,5661.388952,0,,,,,
,,,,329,1259.535399,8854.817402,3232.64885,7510.506961,3065.50202,5669.157359,0,,,,,
,,,,330,1271.045305,8857.428237,3217.224073,7543.38484,3078.921514,5693.974575,0,,,,,
,,,,331,1286.928795,8915.221512,3235.741483,7572.300403,3090.723742,5715.800915,0,,,,,
,,,,332,1318.668647,8992.809039,3252.195681,7564.072074,3087.365253,5709.589923,0,,,,,
,,,,333,1322.767759,8960.24278,3226.486333,7601.585643,3102.676859,5737.906298,0,,,,,
,,,,334,1361.796522,9117.296252,3285.107382,7804.58505,3185.533462,5891.136378,0,,,,,
,,,,335,1371.487177,9260.585353,3403.388911,7595.928322,3100.367756,5733.635981,0,,,,,
,,,,336,1280.389202,8805.336883,3247.053818,7203.491616,2940.190085,5437.41291,0,,,,,
,,,,337,1175.88621,8118.197316,3002.262137,6730.702429,2747.215601,5080.53736,0,,,,,
,,,,338,1069.661066,7444.098721,2732.793416,6287.756219,2566.42188,4746.188191,0,,,,,
,,,,339,1017.375682,6894.984443,2499.31327,5971.818733,2437.468267,4507.70904,0,,,,,
,,,,340,985.757072,6541.980681,2332.687883,5745.368153,2345.039791,4336.777306,0,,,,,
,,,,341,969.399536,6328.627485,2225.728271,5619.816739,2293.794501,4242.00731,0,,,,,
,,,,342,958.584278,6213.214244,2167.105412,5571.485386,2274.067489,4205.525345,0,,,,,
,,,,343,972.151143,6197.740416,2155.78957,5606.009874,2288.159066,4231.585471,0,,,,,
,,,,344,999.953888,6300.551538,2188.701629,5688.118093,2321.672504,4293.563233,0,,,,,
,,,,345,1060.424579,6429.84243,2229.839998,5944.450555,2426.297623,4487.050713,0,,,,,
,,,,346,1159.66491,6862.571343,2400.576099,6399.606953,2612.075076,4830.616501,0,,,,,
,,,,347,1269.020036,7481.502586,2655.65092,6798.589893,2774.92467,5131.780867,0,,,,,
,,,,348,1344.565993,8022.453458,2879.873038,7084.509302,2891.62605,5347.601468,0,,,,,
,,,,349,1378.285846,8378.96949,3018.718055,7260.951269,2963.64292,5480.78519,0,,,,,
,,,,350,1379.983263,8618.801983,3125.686931,7348.436772,2999.35116,5546.821888,0,,,,,
,,,,351,1380.134307,8729.018232,3189.45711,7388.022619,3015.508591,5576.702481,0,,,,,
,,,,352,1350.698284,8721.78083,3208.996702,7408.292158,3023.781842,5592.00254,0,,,,,
,,,,353,1332.777306,8691.879578,3214.139138,7441.135594,3037.187278,5616.793758,0,,,,,
,,,,354,1339.263419,8734.753855,3220.310759,7506.221309,3063.752781,5665.92242,0,,,,,
,,,,355,1367.198277,8910.634587,3297.450123,7632.205447,3115.174693,5761.01905,0,,,,,
,,,,356,1369.463069,9160.831211,3382.813917,7731.326328,3155.63205,5835.838483,0,,,,,
,,,,357,1441.665049,9299.044339,3428.069546,7874.59801,3214.110077,5943.984273,0,,,,,
,,,,358,1405.204726,9452.578593,3500.066783,7961.884806,3249.737212,6009.870982,0,,,,,
,,,,359,1398.687539,9282.539943,3464.074502,7678.936378,3134.248474,5796.292968,0,,,,,
,,,,360,1282.247399,8671.794397,3231.625036,7187.998757,2933.866492,5425.718432,0,,,,,
,,,,361,1170.814938,7918.097,2939.525175,6678.693808,2725.987668,5041.279683,0,,,,,
,,,,362,1075.264298,7223.882511,2659.760638,6264.013122,2556.730854,4728.266184,0,,,,,
,,,,363,1038.15004,6752.370839,2471.549525,6023.266127,2458.467128,4546.543085,0,,,,,
,,,,364,1016.679079,6514.195347,2363.549638,5868.352423,2395.237272,4429.609545,0,,,,,
,,,,365,1007.06475,6404.878666,2309.037283,5814.539579,2373.272925,4388.989986,0,,,,,
,,,,366,1023.898966,6377.982351,2293.60996,5877.819106,2399.101211,4436.755284,0,,,,,
,,,,367,1066.729554,6555.660823,2365.606594,6244.236793,2548.658912,4713.338414,0,,,,,
,,,,368,1200.945978,7230.062941,2628.909349,7010.337086,2861.351785,5291.61404,0,,,,,
,,,,369,1359.572127,8412.021991,3114.37547,7699.678365,3142.71456,5811.949645,0,,,,,
,,,,370,1445.795519,9374.760892,3473.326539,8101.79814,3306.84449,6115.48179,0,,,,,
,,,,371,1495.13098,9770.802036,3595.726716,8346.764568,3406.830428,6300.389844,0,,,,,
,,,,372,1504.695002,10001.43646,3649.205425,8441.167993,3445.362299,6371.648398,0,,,,,
,,,,373,1508.783501,10181.97131,3703.718493,8473.302148,3458.478234,6395.904228,0,,,,,
,,,,374,1525.520272,10221.46643,3715.028946,8453.729888,3450.489585,6381.130496,0,,,,,
,,,,375,1524.04129,10166.65327,3691.377699,8430.133828,3440.858575,6363.319477,0,,,,,
,,,,376,1515.543241,10113.90182,3676.969214,8346.178986,3406.591416,6299.947829,0,,,,,
,,,,377,1496.177239,9958.165758,3633.778378,8311.780282,3392.551179,6273.982649,0,,,,,
,,,,378,1488.270633,9831.727729,3608.060187,8368.596207,3415.741269,6316.869024,0,,,,,
,,,,379,1521.809086,9835.872232,3640.978964,8446.882586,3447.694778,6375.961946,0,,,,,
,,,,380,1552.423582,9925.28062,3701.657394,8424.94679,3438.741424,6359.404145,0,,,,,
,,,,381,1506.331162,9906.05174,3732.517449,8440.395923,3445.04717,6371.065617,0,,,,,
,,,,382,1488.498479,10019.67915,3795.251984,8544.428135,3487.509145,6449.592271,0,,,,,
,,,,383,1432.718395,10023.11711,3795.257156,8182.935149,3339.961518,6176.726453,0,,,,,
,,,,384,1304.469091,9344.093048,3535.042882,7563.979447,3087.327446,5709.520006,0,,,,,
,,,,385,1175.235742,8376.758888,3160.65966,6890.901802,2812.602865,5201.460683,0,,,,,
,,,,386,1065.633978,7524.286525,2803.758765,6389.457003,2607.932254,4822.955012,0,,,,,
,,,,387,1011.259208,6947.048343,2567.198923,6119.489525,2497.741843,4619.175411,0,,,,,
,,,,388,999.694383,6642.909055,2455.092134,5948.688684,2428.027465,4490.249781,0,,,,,
,,,,389,994.953128,6475.263816,2398.519642,5888.560574,2403.485468,4444.863268,0,,,,,
,,,,390,999.21411,6436.763425,2389.263891,5958.240407,2431.926113,4497.459709,0,,,,,
,,,,391,1046.011786,6609.035076,2465.370649,6339.720467,2587.6317,4785.412373,0,,,,,
,,,,392,1148.810019,7247.312081,2732.789884,7051.009423,2877.952679,5322.314748,0,,,,,
,,,,393,1302.988579,8291.209294,3192.540238,7711.709935,3147.625387,5821.031438,0,,,,,
,,,,394,1382.247028,9125.549102,3522.700044,8039.151671,3281.274595,6068.194344,0,,,,,
,,,,395,1389.060554,9447.202455,3615.265171,8212.139631,3351.881672,6198.770878,0,,,,,
,,,,396,1410.793833,9616.893258,3650.235439,8285.00372,3381.622009,6253.770891,0,,,,,
,,,,397,1446.988189,9723.413067,3678.006075,8290.757033,3383.970292,6258.113666,0,,,,,
,,,,398,1442.755967,9738.960252,3658.463946,8245.919007,3365.669123,6224.26857,0,,,,,
,,,,399,1431.973924,9677.444821,3625.546275,8228.61438,3358.606035,6211.206515,0,,,,,
,,,,400,1438.120548,9636.504638,3615.258661,8173.551971,3336.131663,6169.643747,0,,,,,
,,,,401,1412.527313,9531.812505,3576.182499,8135.82061,3320.731163,6141.162977,0,,,,,
,,,,402,1392.100369,9433.178493,3532.980875,8176.061328,3337.155887,6171.537885,0,,,,,
,,,,403,1388.776613,9442.742901,3544.296436,8208.087928,3350.227921,6195.71253,0,,,,,
,,,,404,1408.063756,9491.894697,3566.929181,8178.121234,3337.996662,6173.092765,0,,,,,
,,,,405,1404.173559,9493.472537,3584.409155,8238.471393,3362.629291,6218.646886,0,,,,,
,,,,406,1430.724413,9767.291065,3702.689454,8459.830725,3452.979714,6385.735592,0,,,,,
,,,,407,1460.450704,10002.24155,3819.945016,8178.831375,3338.286514,6173.628801,0,,,,,
,,,,408,1353.399509,9391.226205,3583.381594,7572.609933,3090.85008,5716.034557,0,,,,,
,,,,409,1220.277946,8438.96989,3199.744026,6910.240972,2820.496375,5216.058472,0,,,,,
,,,,410,1104.235361,7573.987729,2834.616279,6391.80182,2608.889319,4824.724951,0,,,,,
,,,,411,1038.434579,7004.673091,2601.139254,6096.794425,2488.47857,4602.044464,0,,,,,
,,,,412,1008.159217,6694.369288,2485.943253,5929.928684,2420.37035,4476.089166,0,,,,,
,,,,413,992.08462,6554.445536,2431.436374,5872.312724,2396.853716,4432.5989,0,,,,,
,,,,414,987.866843,6515.543046,2424.231973,5941.149424,2424.950227,4484.558919,0,,,,,
,,,,415,1039.163488,6715.327629,2498.290639,6319.413027,2579.342979,4770.083704,0,,,,,
,,,,416,1152.487018,7355.895391,2761.589275,7013.922767,2862.815323,5294.32062,0,,,,,
,,,,417,1303.31511,8408.867819,3211.050432,7673.734399,3132.125224,5792.366357,0,,,,,
,,,,418,1367.081019,9192.554906,3506.242197,7969.2237,3252.732669,6015.410601,0,,,,,
,,,,419,1394.251683,9420.335568,3559.720841,8104.879622,3308.102233,6117.807785,0,,,,,
,,,,420,1416.783383,9557.452525,3574.119111,8180.074722,3338.794001,6174.567317,0,,,,,
,,,,421,1397.541528,9666.204534,3610.117315,8198.893988,3346.475306,6188.772666,0,,,,,
,,,,422,1390.454635,9708.839064,3615.267531,8165.837041,3332.982723,6163.820285,0,,,,,
,,,,423,1373.45526,9678.163368,3589.554287,8140.576735,3322.672431,6144.753044,0,,,,,
,,,,424,1361.783932,9666.267667,3591.610462,8086.963712,3300.789643,6104.284315,0,,,,,
,,,,425,1342.350065,9537.770492,3549.437122,8051.221647,3286.201098,6077.305126,0,,,,,
,,,,426,1329.163166,9451.835136,3518.58414,8070.611686,3294.115371,6091.941313,0,,,,,
,,,,427,1340.489513,9445.43941,3538.123541,8082.171211,3298.833528,6100.666791,0,,,,,
,,,,428,1363.770652,9492.191307,3564.862694,7962.198131,3249.8651,6010.107489,0,,,,,
,,,,429,1371.41349,9536.101321,3570.013329,7983.545594,3258.578318,6026.221198,0,,,,,
,,,,430,1408.495275,9790.095131,3622.469148,8276.593624,3378.189329,6247.422697,0,,,,,
,,,,431,1423.615159,9916.797514,3744.862348,8055.845982,3288.088575,6080.795713,0,,,,,
,,,,432,1321.975176,9335.264552,3541.212744,7491.831788,3057.879528,5655.060775,0,,,,,
,,,,433,1201.393972,8425.103413,3184.309401,6815.858071,2781.97288,5144.815409,0,,,,,
,,,,434,1106.212147,7566.899977,2828.438267,6320.615028,2579.83359,4770.991012,0,,,,,
,,,,435,1034.082756,6985.595165,2599.082728,6055.443361,2471.600646,4570.831433,0,,,,,
,,,,436,990.219881,6683.173434,2482.85915,5886.855131,2402.789371,4443.575948,0,,,,,
,,,,437,995.985954,6533.464676,2431.431609,5835.052073,2381.645341,4404.473436,0,,,,,
,,,,438,1005.486371,6520.599728,2432.460517,5921.728649,2417.023409,4469.899532,0,,,,,
,,,,439,1044.294262,6719.866275,2516.794886,6289.538889,2567.149497,4747.533804,0,,,,,
,,,,440,1162.828625,7373.553299,2789.35909,6992.287338,2853.984567,5277.989545,0,,,,,
,,,,441,1312.703367,8427.003845,3242.937465,7679.487143,3134.473275,5796.708702,0,,,,,
,,,,442,1374.154359,9217.785261,3557.669694,8001.271239,3265.81325,6039.601051,0,,,,,
,,,,443,1369.25624,9473.443383,3620.409199,8172.501033,3335.70271,6168.850467,0,,,,,
,,,,444,1368.782454,9583.811245,3640.980711,8254.344147,3369.107943,6230.62812,0,,,,,
,,,,445,1361.94254,9679.618772,3664.628277,8278.395457,3378.924769,6248.782775,0,,,,,
,,,,446,1350.431931,9721.643379,3672.863792,8228.605115,3358.602253,6211.199522,0,,,,,
,,,,447,1335.479249,9693.600021,3651.257807,8226.818807,3357.87315,6209.851163,0,,,,,
,,,,448,1333.38393,9710.912631,3651.25851,8222.723757,3356.201708,6206.760095,0,,,,,
,,,,449,1328.780271,9599.240712,3614.232227,8228.519682,3358.567383,6211.135035,0,,,,,
,,,,450,1327.401103,9515.688943,3582.349106,8304.860784,3389.726904,6268.759602,0,,,,,
,,,,451,1330.707572,9598.012993,3638.916551,8395.742031,3426.821157,6337.359511,0,,,,,
,,,,452,1364.888167,9763.004545,3727.37301,8375.930904,3418.735012,6322.405474,0,,,,,
,,,,453,1383.402895,9826.60278,3744.852643,8384.977511,3422.427492,6329.234127,0,,,,,
,,,,454,1426.539882,9976.297561,3783.938447,8437.974694,3444.058917,6369.238,0,,,,,
,,,,455,1414.287349,9954.761509,3802.452799,8107.98838,3309.37111,6120.15437,0,,,,,
,,,,456,1307.933876,9325.94781,3560.753501,7494.706033,3059.052685,5657.230342,0,,,,,
,,,,457,1182.334554,8394.450064,3178.137671,6834.513868,2789.587464,5158.897368,0,,,,,
,,,,458,1079.910534,7545.336148,2821.242625,6330.678464,2583.9411,4778.587196,0,,,,,
,,,,459,1019.440357,6967.993053,2572.34149,6045.974782,2467.735934,4563.684264,0,,,,,
,,,,460,981.599234,6645.830779,2446.860931,5878.029943,2399.187266,4436.91443,0,,,,,
,,,,461,966.488435,6475.586866,2385.148807,5811.802014,2372.155556,4386.92359,0,,,,,
,,,,462,967.449738,6431.603783,2371.777501,5871.09952,2396.358532,4431.683137,0,,,,,
,,,,463,999.785114,6580.222691,2423.204275,6237.302302,2545.828518,4708.104051,0,,,,,
,,,,464,1116.050082,7179.11207,2667.993398,6923.492298,2825.90506,5226.060972,0,,,,,
,,,,465,1299.368157,8212.880514,3099.972244,7620.55741,3110.420409,5752.22676,0,,,,,
,,,,466,1409.010972,9070.862996,3431.158755,7987.639992,3260.249495,6029.311773,0,,,,,
,,,,467,1448.378047,9405.263281,3536.06425,8187.719323,3341.914235,6180.337692,0,,,,,
,,,,468,1460.824539,9571.497605,3580.289878,8320.926345,3396.284252,6280.886373,0,,,,,
,,,,469,1474.032605,9687.725652,3619.379657,8324.26227,3397.64585,6283.40443,0,,,,,
,,,,470,1459.28266,9713.181191,3599.836225,8292.551154,3384.702583,6259.467922,0,,,,,
,,,,471,1415.978393,9619.258692,3557.667264,8254.296172,3369.088361,6230.591907,0,,,,,
,,,,472,1403.156927,9561.115372,3540.182454,8164.583149,3332.470932,6162.873809,0,,,,,
,,,,473,1387.809582,9407.752465,3480.523931,8100.1245,3306.161374,6114.218476,0,,,,,
,,,,474,1368.450344,9265.936259,3418.817529,8063.139522,3291.06552,6086.301098,0,,,,,
,,,,475,1365.229144,9220.371624,3394.128837,8011.781616,3270.103184,6047.5346,0,,,,,
,,,,476,1363.416277,9193.639186,3399.272867,7904.290635,3226.229472,5966.397163,0,,,,,
,,,,477,1359.57412,9165.400319,3411.618563,7920.544149,3232.863536,5978.665806,0,,,,,
,,,,478,1391.593042,9399.712433,3512.414878,8192.952283,3344.050129,6184.287688,0,,,,,
,,,,479,1428.642132,9661.584745,3662.579469,8046.406626,3284.235791,6073.670603,0,,,,,
,,,,480,1359.85051,9249.134127,3511.382803,7592.644704,3099.027509,5731.157407,0,,,,,
,,,,481,1244.918335,8515.86636,3230.599645,7026.549046,2867.968887,5303.851317,0,,,,,
,,,,482,1144.758992,7758.117561,2928.214336,6533.004729,2666.522952,4931.309169,0,,,,,
,,,,483,1081.045228,7173.819261,2687.539714,6238.15825,2546.177883,4708.750147,0,,,,,
,,,,484,1038.135055,6864.134137,2555.880443,6058.089002,2472.680495,4572.828443,0,,,,,
,,,,485,1027.051809,6682.40552,2485.943942,5950.309564,2428.689046,4491.47327,0,,,,,
,,,,486,1015.343034,6610.441754,2466.403199,5966.94252,2435.477983,4504.028327,0,,,,,
,,,,487,1048.242302,6672.461987,2490.054645,6099.734801,2489.67872,4604.263949,0,,,,,
,,,,488,1097.549523,6894.486376,2580.56842,6243.590425,2548.395089,4712.850516,0,,,,,
,,,,489,1170.376211,7253.481737,2727.647217,6619.719355,2701.91655,4996.763986,0,,,,,
,,,,490,1286.993481,7890.721903,2976.546506,7011.696859,2861.906792,5292.640438,0,,,,,
,,,,491,1362.298876,8455.202748,3201.802388,7290.615808,2975.750852,5503.17688,0,,,,,
,,,,492,1379.376517,8750.493558,3316.990647,7409.327621,3024.204479,5592.78414,0,,,,,
,,,,493,1394.281035,8838.00367,3313.907494,7424.008221,3030.196539,5603.8655,0,,,,,
,,,,494,1374.070724,8791.054914,3265.55955,7342.415367,2996.893453,5542.27675,0,,,,,
,,,,495,1348.079063,8662.541062,3195.621537,7234.96127,2953.034796,5461.167155,0,,,,,
,,,,496,1322.202963,8482.385181,3113.342689,7119.797399,2906.029303,5374.237988,0,,,,,
,,,,497,1286.922867,8319.390701,3058.834874,7033.012445,2870.607,5308.730085,0,,,,,
,,,,498,1277.113262,8218.541848,3020.782753,7018.811195,2864.810592,5298.010553,0,,,,,
,,,,499,1308.544556,8253.1856,3027.978404,7064.706728,2883.543396,5332.653887,0,,,,,
,,,,500,1334.296187,8370.669295,3063.975806,7139.322418,2913.99867,5388.976062,0,,,,,
,,,,501,1335.539936,8450.308302,3095.861322,7273.785676,2968.881435,5490.472988,0,,,,,
,,,,502,1363.381608,8694.378193,3195.62627,7570.699648,3090.070375,5714.592617,0,,,,,
,,,,503,1403.205921,9028.385138,3333.445076,7492.348077,3058.090257,5655.450486,0,,,,,
,,,,504,1329.436632,8670.943107,3206.936249,7141.421524,2914.855445,5390.560531,0,,,,,
,,,,505,1473.185958,11594.40735,4590.307106,9839.253577,4016.007424,7426.965599,0,,,,,
,,,,506,1335.141311,10600.16051,4151.121686,9159.415246,3738.523389,6913.803105,0,,,,,
,,,,507,1231.379099,9726.259289,3755.141425,8605.172359,3512.302616,6495.443845,0,,,,,
,,,,508,1166.517364,9104.3132,3480.531223,8193.891486,3344.433476,6184.996627,0,,,,,
,,,,509,1135.843101,8663.368834,3283.053118,7889.946518,3220.374752,5955.56979,0,,,,,
,,,,510,1113.028496,8385.314885,3150.368529,7683.817931,3136.240937,5799.977711,0,,,,,
,,,,511,1109.608315,8232.595419,3063.97627,7515.222804,3067.426847,5672.71702,0,,,,,
,,,,512,1109.17053,8098.775594,2985.810961,7520.858169,3069.726988,5676.970764,0,,,,,
,,,,513,1173.353606,8413.136145,3066.030124,7999.801863,3265.213507,6038.491921,0,,,,,
,,,,514,1319.944423,9234.493992,3385.907375,8759.976174,3575.48762,6612.294437,0,,,,,
,,,,515,1478.170673,10313.3153,3841.537742,9565.449044,3904.250874,7220.289672,0,,,,,
,,,,516,1587.816163,11363.93346,4318.771052,10287.34941,4198.903024,7765.201858,0,,,,,
,,,,517,1657.348836,12184.34535,4742.530343,10896.4688,4447.52229,8224.983561,0,,,,,
,,,,518,1685.523278,12843.56985,5097.365564,11315.85353,4618.699113,8541.547811,0,,,,,
