Time_Index,CT_NG,ME_NG,MA_NG,CT_NG_CCS_90pct,ME_NG_CCS_90pct,MA_NG_CCS_90pct,None,MA_NG_CCS
6616,3,3,3,3,3,3,0,3
6617,3,3,3,3,3,3,0,3
6618,3,3,3,3,3,3,0,3
6619,3,3,3,3,3,3,0,3
6620,3,3,3,3,3,3,0,3
6621,3,3,3,3,3,3,0,3
6622,3,3,3,3,3,3,0,3
6623,3,3,3,3,3,3,0,3
6624,3,3,3,3,3,3,0,3
6625,3,3,3,3,3,3,0,3
6626,3,3,3,3,3,3,0,3
6627,3,3,3,3,3,3,0,3
6628,3,3,3,3,3,3,0,3
6629,3,3,3,3,3,3,0,3
6630,3,3,3,3,3,3,0,3
6631,3,3,3,3,3,3,0,3
6632,3,3,3,3,3,3,0,3
6633,3,3,3,3,3,3,0,3
6634,3,3,3,3,3,3,0,3
6635,3,3,3,3,3,3,0,3
6636,3,3,3,3,3,3,0,3
6637,3,3,3,3,3,3,0,3
6638,3,3,3,3,3,3,0,3
6639,3,3,3,3,3,3,0,3
6640,3,3,3,3,3,3,0,3
6641,3,3,3,3,3,3,0,3
6642,3,3,3,3,3,3,0,3
6643,3,3,3,3,3,3,0,3
6644,3,3,3,3,3,3,0,3
6645,3,3,3,3,3,3,0,3
6646,3,3,3,3,3,3,0,3
6647,3,3,3,3,3,3,0,3
6648,3,3,3,3,3,3,0,3
6649,3,3,3,3,3,3,0,3
6650,3,3,3,3,3,3,0,3
6651,3,3,3,3,3,3,0,3
6652,3,3,3,3,3,3,0,3
6653,3,3,3,3,3,3,0,3
6654,3,3,3,3,3,3,0,3
6655,3,3,3,3,3,3,0,3
6656,3,3,3,3,3,3,0,3
6657,3,3,3,3,3,3,0,3
6658,3,3,3,3,3,3,0,3
6659,3,3,3,3,3,3,0,3
6660,3,3,3,3,3,3,0,3
6661,3,3,3,3,3,3,0,3
6662,3,3,3,3,3,3,0,3
6663,3,3,3,3,3,3,0,3
6664,3,3,3,3,3,3,0,3
6665,3,3,3,3,3,3,0,3
6666,3,3,3,3,3,3,0,3
6667,3,3,3,3,3,3,0,3
6668,3,3,3,3,3,3,0,3
6669,3,3,3,3,3,3,0,3
6670,3,3,3,3,3,3,0,3
6671,3,3,3,3,3,3,0,3
6672,3,3,3,3,3,3,0,3
6673,3,3,3,3,3,3,0,3
6674,3,3,3,3,3,3,0,3
6675,3,3,3,3,3,3,0,3
6676,3,3,3,3,3,3,0,3
6677,3,3,3,3,3,3,0,3
6678,3,3,3,3,3,3,0,3
6679,3,3,3,3,3,3,0,3
6680,3,3,3,3,3,3,0,3
6681,3,3,3,3,3,3,0,3
6682,3,3,3,3,3,3,0,3
6683,3,3,3,3,3,3,0,3
6684,3,3,3,3,3,3,0,3
6685,3,3,3,3,3,3,0,3
6686,3,3,3,3,3,3,0,3
6687,3,3,3,3,3,3,0,3
6688,3,3,3,3,3,3,0,3
6689,3,3,3,3,3,3,0,3
6690,3,3,3,3,3,3,0,3
6691,3,3,3,3,3,3,0,3
6692,3,3,3,3,3,3,0,3
6693,3,3,3,3,3,3,0,3
6694,3,3,3,3,3,3,0,3
6695,3,3,3,3,3,3,0,3
6696,3,3,3,3,3,3,0,3
6697,3,3,3,3,3,3,0,3
6698,3,3,3,3,3,3,0,3
6699,3,3,3,3,3,3,0,3
6700,3,3,3,3,3,3,0,3
6701,3,3,3,3,3,3,0,3
6702,3,3,3,3,3,3,0,3
6703,3,3,3,3,3,3,0,3
6704,3,3,3,3,3,3,0,3
6705,3,3,3,3,3,3,0,3
6706,3,3,3,3,3,3,0,3
6707,3,3,3,3,3,3,0,3
6708,3,3,3,3,3,3,0,3
6709,3,3,3,3,3,3,0,3
6710,3,3,3,3,3,3,0,3
6711,3,3,3,3,3,3,0,3
6712,3,3,3,3,3,3,0,3
6713,3,3,3,3,3,3,0,3
6714,3,3,3,3,3,3,0,3
6715,3,3,3,3,3,3,0,3
6716,3,3,3,3,3,3,0,3
6717,3,3,3,3,3,3,0,3
6718,3,3,3,3,3,3,0,3
6719,3,3,3,3,3,3,0,3
6720,3,3,3,3,3,3,0,3
6721,3,3,3,3,3,3,0,3
6722,3,3,3,3,3,3,0,3
6723,3,3,3,3,3,3,0,3
6724,3,3,3,3,3,3,0,3
6725,3,3,3,3,3,3,0,3
6726,3,3,3,3,3,3,0,3
6727,3,3,3,3,3,3,0,3
6728,3,3,3,3,3,3,0,3
6729,3,3,3,3,3,3,0,3
6730,3,3,3,3,3,3,0,3
6731,3,3,3,3,3,3,0,3
6732,3,3,3,3,3,3,0,3
6733,3,3,3,3,3,3,0,3
6734,3,3,3,3,3,3,0,3
6735,3,3,3,3,3,3,0,3
6736,3,3,3,3,3,3,0,3
6737,3,3,3,3,3,3,0,3
6738,3,3,3,3,3,3,0,3
6739,3,3,3,3,3,3,0,3
6740,3,3,3,3,3,3,0,3
6741,3,3,3,3,3,3,0,3
6742,3,3,3,3,3,3,0,3
6743,3,3,3,3,3,3,0,3
6744,3,3,3,3,3,3,0,3
6745,3,3,3,3,3,3,0,3
6746,3,3,3,3,3,3,0,3
6747,3,3,3,3,3,3,0,3
6748,3,3,3,3,3,3,0,3
6749,3,3,3,3,3,3,0,3
6750,3,3,3,3,3,3,0,3
6751,3,3,3,3,3,3,0,3
6752,3,3,3,3,3,3,0,3
6753,3,3,3,3,3,3,0,3
6754,3,3,3,3,3,3,0,3
6755,3,3,3,3,3,3,0,3
6756,3,3,3,3,3,3,0,3
6757,3,3,3,3,3,3,0,3
6758,3,3,3,3,3,3,0,3
6759,3,3,3,3,3,3,0,3
6760,3,3,3,3,3,3,0,3
6761,3,3,3,3,3,3,0,3
6762,3,3,3,3,3,3,0,3
6763,3,3,3,3,3,3,0,3
6764,3,3,3,3,3,3,0,3
6765,3,3,3,3,3,3,0,3
6766,3,3,3,3,3,3,0,3
6767,3,3,3,3,3,3,0,3
6768,3,3,3,3,3,3,0,3
6769,3,3,3,3,3,3,0,3
6770,3,3,3,3,3,3,0,3
6771,3,3,3,3,3,3,0,3
6772,3,3,3,3,3,3,0,3
6773,3,3,3,3,3,3,0,3
6774,3,3,3,3,3,3,0,3
6775,3,3,3,3,3,3,0,3
6776,3,3,3,3,3,3,0,3
6777,3,3,3,3,3,3,0,3
6778,3,3,3,3,3,3,0,3
6779,3,3,3,3,3,3,0,3
6780,3,3,3,3,3,3,0,3
6781,3,3,3,3,3,3,0,3
6782,3,3,3,3,3,3,0,3
6783,3,3,3,3,3,3,0,3
6784,3,3,3,3,3,3,0,3
6785,3,3,3,3,3,3,0,3
6786,3,3,3,3,3,3,0,3
6787,3,3,3,3,3,3,0,3
6788,3,3,3,3,3,3,0,3
6789,3,3,3,3,3,3,0,3
6790,3,3,3,3,3,3,0,3
6791,3,3,3,3,3,3,0,3
6792,3,3,3,3,3,3,0,3
6793,3,3,3,3,3,3,0,3
6794,3,3,3,3,3,3,0,3
6795,3,3,3,3,3,3,0,3
6796,3,3,3,3,3,3,0,3
6797,3,3,3,3,3,3,0,3
6798,3,3,3,3,3,3,0,3
6799,3,3,3,3,3,3,0,3
6800,3,3,3,3,3,3,0,3
6801,3,3,3,3,3,3,0,3
6802,3,3,3,3,3,3,0,3
6803,3,3,3,3,3,3,0,3
6804,3,3,3,3,3,3,0,3
6805,3,3,3,3,3,3,0,3
6806,3,3,3,3,3,3,0,3
6807,3,3,3,3,3,3,0,3
6808,3,3,3,3,3,3,0,3
6809,3,3,3,3,3,3,0,3
6810,3,3,3,3,3,3,0,3
6811,3,3,3,3,3,3,0,3
6812,3,3,3,3,3,3,0,3
6813,3,3,3,3,3,3,0,3
6814,3,3,3,3,3,3,0,3
6815,3,3,3,3,3,3,0,3
6816,3,3,3,3,3,3,0,3
6817,3,3,3,3,3,3,0,3
6818,3,3,3,3,3,3,0,3
6819,3,3,3,3,3,3,0,3
6820,3,3,3,3,3,3,0,3
6821,3,3,3,3,3,3,0,3
6822,3,3,3,3,3,3,0,3
6823,3,3,3,3,3,3,0,3
6824,3,3,3,3,3,3,0,3
6825,3,3,3,3,3,3,0,3
6826,3,3,3,3,3,3,0,3
6827,3,3,3,3,3,3,0,3
6828,3,3,3,3,3,3,0,3
6829,3,3,3,3,3,3,0,3
6830,3,3,3,3,3,3,0,3
6831,3,3,3,3,3,3,0,3
6832,3,3,3,3,3,3,0,3
6833,3,3,3,3,3,3,0,3
6834,3,3,3,3,3,3,0,3
6835,3,3,3,3,3,3,0,3
6836,3,3,3,3,3,3,0,3
6837,3,3,3,3,3,3,0,3
6838,3,3,3,3,3,3,0,3
6839,3,3,3,3,3,3,0,3
6840,3,3,3,3,3,3,0,3
6841,3,3,3,3,3,3,0,3
6842,3,3,3,3,3,3,0,3
6843,3,3,3,3,3,3,0,3
6844,3,3,3,3,3,3,0,3
6845,3,3,3,3,3,3,0,3
6846,3,3,3,3,3,3,0,3
6847,3,3,3,3,3,3,0,3
6848,3,3,3,3,3,3,0,3
6849,3,3,3,3,3,3,0,3
6850,3,3,3,3,3,3,0,3
6851,3,3,3,3,3,3,0,3
6852,3,3,3,3,3,3,0,3
6853,3,3,3,3,3,3,0,3
6854,3,3,3,3,3,3,0,3
6855,3,3,3,3,3,3,0,3
6856,3,3,3,3,3,3,0,3
6857,3,3,3,3,3,3,0,3
6858,3,3,3,3,3,3,0,3
6859,3,3,3,3,3,3,0,3
6860,3,3,3,3,3,3,0,3
6861,3,3,3,3,3,3,0,3
6862,3,3,3,3,3,3,0,3
6863,3,3,3,3,3,3,0,3
6864,3,3,3,3,3,3,0,3
6865,3,3,3,3,3,3,0,3
6866,3,3,3,3,3,3,0,3
6867,3,3,3,3,3,3,0,3
6868,3,3,3,3,3,3,0,3
6869,3,3,3,3,3,3,0,3
6870,3,3,3,3,3,3,0,3
6871,3,3,3,3,3,3,0,3
6872,3,3,3,3,3,3,0,3
6873,3,3,3,3,3,3,0,3
6874,3,3,3,3,3,3,0,3
6875,3,3,3,3,3,3,0,3
6876,3,3,3,3,3,3,0,3
6877,3,3,3,3,3,3,0,3
6878,3,3,3,3,3,3,0,3
6879,3,3,3,3,3,3,0,3
6880,3,3,3,3,3,3,0,3
6881,3,3,3,3,3,3,0,3
6882,3,3,3,3,3,3,0,3
6883,3,3,3,3,3,3,0,3
6884,3,3,3,3,3,3,0,3
6885,3,3,3,3,3,3,0,3
6886,3,3,3,3,3,3,0,3
6887,3,3,3,3,3,3,0,3
6888,3,3,3,3,3,3,0,3
6889,3,3,3,3,3,3,0,3
6890,3,3,3,3,3,3,0,3
6891,3,3,3,3,3,3,0,3
6892,3,3,3,3,3,3,0,3
6893,3,3,3,3,3,3,0,3
6894,3,3,3,3,3,3,0,3
6895,3,3,3,3,3,3,0,3
6896,3,3,3,3,3,3,0,3
6897,3,3,3,3,3,3,0,3
6898,3,3,3,3,3,3,0,3
6899,3,3,3,3,3,3,0,3
6900,3,3,3,3,3,3,0,3
6901,3,3,3,3,3,3,0,3
6902,3,3,3,3,3,3,0,3
6903,3,3,3,3,3,3,0,3
6904,3,3,3,3,3,3,0,3
6905,3,3,3,3,3,3,0,3
6906,3,3,3,3,3,3,0,3
6907,3,3,3,3,3,3,0,3
6908,3,3,3,3,3,3,0,3
6909,3,3,3,3,3,3,0,3
6910,3,3,3,3,3,3,0,3
6911,3,3,3,3,3,3,0,3
6912,3,3,3,3,3,3,0,3
6913,3,3,3,3,3,3,0,3
6914,3,3,3,3,3,3,0,3
6915,3,3,3,3,3,3,0,3
6916,3,3,3,3,3,3,0,3
6917,3,3,3,3,3,3,0,3
6918,3,3,3,3,3,3,0,3
6919,3,3,3,3,3,3,0,3
6920,3,3,3,3,3,3,0,3
6921,3,3,3,3,3,3,0,3
6922,3,3,3,3,3,3,0,3
6923,3,3,3,3,3,3,0,3
6924,3,3,3,3,3,3,0,3
6925,3,3,3,3,3,3,0,3
6926,3,3,3,3,3,3,0,3
6927,3,3,3,3,3,3,0,3
6928,3,3,3,3,3,3,0,3
6929,3,3,3,3,3,3,0,3
6930,3,3,3,3,3,3,0,3
6931,3,3,3,3,3,3,0,3
6932,3,3,3,3,3,3,0,3
6933,3,3,3,3,3,3,0,3
6934,3,3,3,3,3,3,0,3
6935,3,3,3,3,3,3,0,3
6936,3,3,3,3,3,3,0,3
6937,3,3,3,3,3,3,0,3
6938,3,3,3,3,3,3,0,3
6939,3,3,3,3,3,3,0,3
6940,3,3,3,3,3,3,0,3
6941,3,3,3,3,3,3,0,3
6942,3,3,3,3,3,3,0,3
6943,3,3,3,3,3,3,0,3
6944,3,3,3,3,3,3,0,3
6945,3,3,3,3,3,3,0,3
6946,3,3,3,3,3,3,0,3
6947,3,3,3,3,3,3,0,3
6948,3,3,3,3,3,3,0,3
6949,3,3,3,3,3,3,0,3
6950,3,3,3,3,3,3,0,3
6951,3,3,3,3,3,3,0,3
6952,3,3,3,3,3,3,0,3
6953,3,3,3,3,3,3,0,3
6954,3,3,3,3,3,3,0,3
6955,3,3,3,3,3,3,0,3
6956,3,3,3,3,3,3,0,3
6957,3,3,3,3,3,3,0,3
6958,3,3,3,3,3,3,0,3
6959,3,3,3,3,3,3,0,3
6960,3,3,3,3,3,3,0,3
6961,3,3,3,3,3,3,0,3
6962,3,3,3,3,3,3,0,3
6963,3,3,3,3,3,3,0,3
6964,3,3,3,3,3,3,0,3
6965,3,3,3,3,3,3,0,3
6966,3,3,3,3,3,3,0,3
6967,3,3,3,3,3,3,0,3
6968,3,3,3,3,3,3,0,3
6969,3,3,3,3,3,3,0,3
6970,3,3,3,3,3,3,0,3
6971,3,3,3,3,3,3,0,3
6972,3,3,3,3,3,3,0,3
6973,3,3,3,3,3,3,0,3
6974,3,3,3,3,3,3,0,3
6975,3,3,3,3,3,3,0,3
6976,3,3,3,3,3,3,0,3
6977,3,3,3,3,3,3,0,3
6978,3,3,3,3,3,3,0,3
6979,3,3,3,3,3,3,0,3
6980,3,3,3,3,3,3,0,3
6981,3,3,3,3,3,3,0,3
6982,3,3,3,3,3,3,0,3
6983,3,3,3,3,3,3,0,3
6984,3,3,3,3,3,3,0,3
6985,3,3,3,3,3,3,0,3
6986,3,3,3,3,3,3,0,3
6987,3,3,3,3,3,3,0,3
6988,3,3,3,3,3,3,0,3
6989,3,3,3,3,3,3,0,3
6990,3,3,3,3,3,3,0,3
6991,3,3,3,3,3,3,0,3
6992,3,3,3,3,3,3,0,3
6993,3,3,3,3,3,3,0,3
6994,3,3,3,3,3,3,0,3
6995,3,3,3,3,3,3,0,3
6996,3,3,3,3,3,3,0,3
6997,3,3,3,3,3,3,0,3
6998,3,3,3,3,3,3,0,3
6999,3,3,3,3,3,3,0,3
7000,3,3,3,3,3,3,0,3
7001,3,3,3,3,3,3,0,3
7002,3,3,3,3,3,3,0,3
7003,3,3,3,3,3,3,0,3
7004,3,3,3,3,3,3,0,3
7005,3,3,3,3,3,3,0,3
7006,3,3,3,3,3,3,0,3
7007,3,3,3,3,3,3,0,3
7008,3,3,3,3,3,3,0,3
7009,3,3,3,3,3,3,0,3
7010,3,3,3,3,3,3,0,3
7011,3,3,3,3,3,3,0,3
7012,3,3,3,3,3,3,0,3
7013,3,3,3,3,3,3,0,3
7014,3,3,3,3,3,3,0,3
7015,3,3,3,3,3,3,0,3
7016,3,3,3,3,3,3,0,3
7017,3,3,3,3,3,3,0,3
7018,3,3,3,3,3,3,0,3
7019,3,3,3,3,3,3,0,3
7020,3,3,3,3,3,3,0,3
7021,3,3,3,3,3,3,0,3
7022,3,3,3,3,3,3,0,3
7023,3,3,3,3,3,3,0,3
7024,3,3,3,3,3,3,0,3
7025,3,3,3,3,3,3,0,3
7026,3,3,3,3,3,3,0,3
7027,3,3,3,3,3,3,0,3
7028,3,3,3,3,3,3,0,3
7029,3,3,3,3,3,3,0,3
7030,3,3,3,3,3,3,0,3
7031,3,3,3,3,3,3,0,3
7032,3,3,3,3,3,3,0,3
7033,3,3,3,3,3,3,0,3
7034,3,3,3,3,3,3,0,3
7035,3,3,3,3,3,3,0,3
7036,3,3,3,3,3,3,0,3
7037,3,3,3,3,3,3,0,3
7038,3,3,3,3,3,3,0,3
7039,3,3,3,3,3,3,0,3
7040,3,3,3,3,3,3,0,3
7041,3,3,3,3,3,3,0,3
7042,3,3,3,3,3,3,0,3
7043,3,3,3,3,3,3,0,3
7044,3,3,3,3,3,3,0,3
7045,3,3,3,3,3,3,0,3
7046,3,3,3,3,3,3,0,3
7047,3,3,3,3,3,3,0,3
7048,3,3,3,3,3,3,0,3
7049,3,3,3,3,3,3,0,3
7050,3,3,3,3,3,3,0,3
7051,3,3,3,3,3,3,0,3
7052,3,3,3,3,3,3,0,3
7053,3,3,3,3,3,3,0,3
7054,3,3,3,3,3,3,0,3
7055,3,3,3,3,3,3,0,3
7056,3,3,3,3,3,3,0,3
7057,3,3,3,3,3,3,0,3
7058,3,3,3,3,3,3,0,3
7059,3,3,3,3,3,3,0,3
7060,3,3,3,3,3,3,0,3
7061,3,3,3,3,3,3,0,3
7062,3,3,3,3,3,3,0,3
7063,3,3,3,3,3,3,0,3
7064,3,3,3,3,3,3,0,3
7065,3,3,3,3,3,3,0,3
7066,3,3,3,3,3,3,0,3
7067,3,3,3,3,3,3,0,3
7068,3,3,3,3,3,3,0,3
7069,3,3,3,3,3,3,0,3
7070,3,3,3,3,3,3,0,3
7071,3,3,3,3,3,3,0,3
7072,3,3,3,3,3,3,0,3
7073,3,3,3,3,3,3,0,3
7074,3,3,3,3,3,3,0,3
7075,3,3,3,3,3,3,0,3
7076,3,3,3,3,3,3,0,3
7077,3,3,3,3,3,3,0,3
7078,3,3,3,3,3,3,0,3
7079,3,3,3,3,3,3,0,3
7080,3,3,3,3,3,3,0,3
7081,3,3,3,3,3,3,0,3
7082,3,3,3,3,3,3,0,3
7083,3,3,3,3,3,3,0,3
7084,3,3,3,3,3,3,0,3
7085,3,3,3,3,3,3,0,3
7086,3,3,3,3,3,3,0,3
7087,3,3,3,3,3,3,0,3
7088,3,3,3,3,3,3,0,3
7089,3,3,3,3,3,3,0,3
7090,3,3,3,3,3,3,0,3
7091,3,3,3,3,3,3,0,3
7092,3,3,3,3,3,3,0,3
7093,3,3,3,3,3,3,0,3
7094,3,3,3,3,3,3,0,3
7095,3,3,3,3,3,3,0,3
7096,3,3,3,3,3,3,0,3
7097,3,3,3,3,3,3,0,3
7098,3,3,3,3,3,3,0,3
7099,3,3,3,3,3,3,0,3
7100,3,3,3,3,3,3,0,3
7101,3,3,3,3,3,3,0,3
7102,3,3,3,3,3,3,0,3
7103,3,3,3,3,3,3,0,3
7104,3,3,3,3,3,3,0,3
7105,3,3,3,3,3,3,0,3
7106,3,3,3,3,3,3,0,3
7107,3,3,3,3,3,3,0,3
7108,3,3,3,3,3,3,0,3
7109,3,3,3,3,3,3,0,3
7110,3,3,3,3,3,3,0,3
7111,3,3,3,3,3,3,0,3
7112,3,3,3,3,3,3,0,3
7113,3,3,3,3,3,3,0,3
7114,3,3,3,3,3,3,0,3
7115,3,3,3,3,3,3,0,3
7116,3,3,3,3,3,3,0,3
7117,3,3,3,3,3,3,0,3
7118,3,3,3,3,3,3,0,3
7119,3,3,3,3,3,3,0,3
7120,3,3,3,3,3,3,0,3
7121,3,3,3,3,3,3,0,3
7122,3,3,3,3,3,3,0,3
7123,3,3,3,3,3,3,0,3
7124,3,3,3,3,3,3,0,3
7125,3,3,3,3,3,3,0,3
7126,3,3,3,3,3,3,0,3
7127,3,3,3,3,3,3,0,3
7128,3,3,3,3,3,3,0,3
7129,3,3,3,3,3,3,0,3
7130,3,3,3,3,3,3,0,3
7131,3,3,3,3,3,3,0,3
7132,3,3,3,3,3,3,0,3
7133,3,3,3,3,3,3,0,3
7134,3,3,3,3,3,3,0,3
7135,3,3,3,3,3,3,0,3
7136,3,3,3,3,3,3,0,3
7137,3,3,3,3,3,3,0,3
7138,3,3,3,3,3,3,0,3
7139,3,3,3,3,3,3,0,3
7140,3,3,3,3,3,3,0,3
7141,3,3,3,3,3,3,0,3
7142,3,3,3,3,3,3,0,3
7143,3,3,3,3,3,3,0,3
7144,3,3,3,3,3,3,0,3
7145,3,3,3,3,3,3,0,3
7146,3,3,3,3,3,3,0,3
7147,3,3,3,3,3,3,0,3
7148,3,3,3,3,3,3,0,3
7149,3,3,3,3,3,3,0,3
7150,3,3,3,3,3,3,0,3
7151,3,3,3,3,3,3,0,3
7152,3,3,3,3,3,3,0,3
7153,3,3,3,3,3,3,0,3
7154,3,3,3,3,3,3,0,3
7155,3,3,3,3,3,3,0,3
7156,3,3,3,3,3,3,0,3
7157,3,3,3,3,3,3,0,3
7158,3,3,3,3,3,3,0,3
7159,3,3,3,3,3,3,0,3
7160,3,3,3,3,3,3,0,3
7161,3,3,3,3,3,3,0,3
7162,3,3,3,3,3,3,0,3
7163,3,3,3,3,3,3,0,3
7164,3,3,3,3,3,3,0,3
7165,3,3,3,3,3,3,0,3
7166,3,3,3,3,3,3,0,3
7167,3,3,3,3,3,3,0,3
7168,3,3,3,3,3,3,0,3
7169,3,3,3,3,3,3,0,3
7170,3,3,3,3,3,3,0,3
7171,3,3,3,3,3,3,0,3
7172,3,3,3,3,3,3,0,3
7173,3,3,3,3,3,3,0,3
7174,3,3,3,3,3,3,0,3
7175,3,3,3,3,3,3,0,3
7176,3,3,3,3,3,3,0,3
7177,3,3,3,3,3,3,0,3
7178,3,3,3,3,3,3,0,3
7179,3,3,3,3,3,3,0,3
7180,3,3,3,3,3,3,0,3
7181,3,3,3,3,3,3,0,3
7182,3,3,3,3,3,3,0,3
7183,3,3,3,3,3,3,0,3
7184,3,3,3,3,3,3,0,3
7185,3,3,3,3,3,3,0,3
7186,3,3,3,3,3,3,0,3
7187,3,3,3,3,3,3,0,3
7188,3,3,3,3,3,3,0,3
7189,3,3,3,3,3,3,0,3
7190,3,3,3,3,3,3,0,3
7191,3,3,3,3,3,3,0,3
7192,3,3,3,3,3,3,0,3
7193,3,3,3,3,3,3,0,3
7194,3,3,3,3,3,3,0,3
7195,3,3,3,3,3,3,0,3
7196,3,3,3,3,3,3,0,3
7197,3,3,3,3,3,3,0,3
7198,3,3,3,3,3,3,0,3
7199,3,3,3,3,3,3,0,3
7200,3,3,3,3,3,3,0,3
7201,3,3,3,3,3,3,0,3
7202,3,3,3,3,3,3,0,3
7203,3,3,3,3,3,3,0,3
7204,3,3,3,3,3,3,0,3
7205,3,3,3,3,3,3,0,3
7206,3,3,3,3,3,3,0,3
7207,3,3,3,3,3,3,0,3
7208,3,3,3,3,3,3,0,3
7209,3,3,3,3,3,3,0,3
7210,3,3,3,3,3,3,0,3
7211,3,3,3,3,3,3,0,3
7212,3,3,3,3,3,3,0,3
7213,3,3,3,3,3,3,0,3
7214,3,3,3,3,3,3,0,3
7215,3,3,3,3,3,3,0,3
7216,3,3,3,3,3,3,0,3
7217,3,3,3,3,3,3,0,3
7218,3,3,3,3,3,3,0,3
7219,3,3,3,3,3,3,0,3
7220,3,3,3,3,3,3,0,3
7221,3,3,3,3,3,3,0,3
7222,3,3,3,3,3,3,0,3
7223,3,3,3,3,3,3,0,3
7224,3,3,3,3,3,3,0,3
7225,3,3,3,3,3,3,0,3
7226,3,3,3,3,3,3,0,3
7227,3,3,3,3,3,3,0,3
7228,3,3,3,3,3,3,0,3
7229,3,3,3,3,3,3,0,3
7230,3,3,3,3,3,3,0,3
7231,3,3,3,3,3,3,0,3
7232,3,3,3,3,3,3,0,3
7233,3,3,3,3,3,3,0,3
7234,3,3,3,3,3,3,0,3
7235,3,3,3,3,3,3,0,3
7236,3,3,3,3,3,3,0,3
7237,3,3,3,3,3,3,0,3
7238,3,3,3,3,3,3,0,3
7239,3,3,3,3,3,3,0,3
7240,3,3,3,3,3,3,0,3
7241,3,3,3,3,3,3,0,3
7242,3,3,3,3,3,3,0,3
7243,3,3,3,3,3,3,0,3
7244,3,3,3,3,3,3,0,3
7245,3,3,3,3,3,3,0,3
7246,3,3,3,3,3,3,0,3
7247,3,3,3,3,3,3,0,3
7248,3,3,3,3,3,3,0,3
7249,3,3,3,3,3,3,0,3
7250,3,3,3,3,3,3,0,3
7251,3,3,3,3,3,3,0,3
7252,3,3,3,3,3,3,0,3
7253,3,3,3,3,3,3,0,3
7254,3,3,3,3,3,3,0,3
7255,3,3,3,3,3,3,0,3
7256,3,3,3,3,3,3,0,3
7257,3,3,3,3,3,3,0,3
7258,3,3,3,3,3,3,0,3
7259,3,3,3,3,3,3,0,3
7260,3,3,3,3,3,3,0,3
7261,3,3,3,3,3,3,0,3
7262,3,3,3,3,3,3,0,3
7263,3,3,3,3,3,3,0,3
7264,3,3,3,3,3,3,0,3
7265,3,3,3,3,3,3,0,3
7266,3,3,3,3,3,3,0,3
7267,3,3,3,3,3,3,0,3
7268,3,3,3,3,3,3,0,3
7269,3,3,3,3,3,3,0,3
7270,3,3,3,3,3,3,0,3
7271,3,3,3,3,3,3,0,3
7272,3,3,3,3,3,3,0,3
7273,3,3,3,3,3,3,0,3
7274,3,3,3,3,3,3,0,3
7275,3,3,3,3,3,3,0,3
7276,3,3,3,3,3,3,0,3
7277,3,3,3,3,3,3,0,3
7278,3,3,3,3,3,3,0,3
7279,3,3,3,3,3,3,0,3
7280,3,3,3,3,3,3,0,3
7281,3,3,3,3,3,3,0,3
7282,3,3,3,3,3,3,0,3
7283,3,3,3,3,3,3,0,3
7284,3,3,3,3,3,3,0,3
7285,3,3,3,3,3,3,0,3
7286,3,3,3,3,3,3,0,3
7287,3,3,3,3,3,3,0,3
7288,3,3,3,3,3,3,0,3
7289,3,3,3,3,3,3,0,3
7290,3,3,3,3,3,3,0,3
7291,3,3,3,3,3,3,0,3
7292,3,3,3,3,3,3,0,3
7293,3,3,3,3,3,3,0,3
7294,3,3,3,3,3,3,0,3
7295,3,3,3,3,3,3,0,3
7296,3,3,3,3,3,3,0,3
7297,3,3,3,3,3,3,0,3
7298,3,3,3,3,3,3,0,3
7299,3,3,3,3,3,3,0,3
7300,3,3,3,3,3,3,0,3
7301,3,3,3,3,3,3,0,3
7302,3,3,3,3,3,3,0,3
7303,3,3,3,3,3,3,0,3
7304,3,3,3,3,3,3,0,3
7305,3,3,3,3,3,3,0,3
7306,3,3,3,3,3,3,0,3
7307,3,3,3,3,3,3,0,3
7308,3,3,3,3,3,3,0,3
7309,3,3,3,3,3,3,0,3
7310,3,3,3,3,3,3,0,3
7311,3,3,3,3,3,3,0,3
7312,3,3,3,3,3,3,0,3
7313,3,3,3,3,3,3,0,3
7314,3,3,3,3,3,3,0,3
7315,3,3,3,3,3,3,0,3
7316,3,3,3,3,3,3,0,3
7317,3,3,3,3,3,3,0,3
7318,3,3,3,3,3,3,0,3
7319,3,3,3,3,3,3,0,3
7320,3,3,3,3,3,3,0,3
7321,3,3,3,3,3,3,0,3
7322,3,3,3,3,3,3,0,3
7323,3,3,3,3,3,3,0,3
7324,3,3,3,3,3,3,0,3
7325,3,3,3,3,3,3,0,3
7326,3,3,3,3,3,3,0,3
7327,3,3,3,3,3,3,0,3
7328,3,3,3,3,3,3,0,3
7329,3,3,3,3,3,3,0,3
7330,3,3,3,3,3,3,0,3
7331,3,3,3,3,3,3,0,3
7332,3,3,3,3,3,3,0,3
7333,3,3,3,3,3,3,0,3
7334,3,3,3,3,3,3,0,3
7335,3,3,3,3,3,3,0,3
7336,3,3,3,3,3,3,0,3
7337,3,3,3,3,3,3,0,3
7338,3,3,3,3,3,3,0,3
7339,3,3,3,3,3,3,0,3
7340,3,3,3,3,3,3,0,3
7341,3,3,3,3,3,3,0,3
7342,3,3,3,3,3,3,0,3
7343,3,3,3,3,3,3,0,3
7344,3,3,3,3,3,3,0,3
7345,3,3,3,3,3,3,0,3
7346,3,3,3,3,3,3,0,3
7347,3,3,3,3,3,3,0,3
