Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_Tonne,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_H2_tonne_per_hr_z1,Load_H2_tonne_per_hr_z2,Load_H2_tonne_per_hr_z3,Load_H2_tonne_per_hr_z4
,,,,,,,6882,12.9,10.6,6.7,0
,,,,,,,6883,12.9,10.6,6.7,0
,,,,,,,6884,12.9,10.6,6.7,0
,,,,,,,6885,12.9,10.6,6.7,0
,,,,,,,6886,12.9,10.6,6.7,0
,,,,,,,6887,12.9,10.6,6.7,0
,,,,,,,6888,12.9,10.6,6.7,0
,,,,,,,6889,12.9,10.6,6.7,0
,,,,,,,6890,12.9,10.6,6.7,0
,,,,,,,6891,12.9,10.6,6.7,0
,,,,,,,6892,12.9,10.6,6.7,0
,,,,,,,6893,12.9,10.6,6.7,0
,,,,,,,6894,12.9,10.6,6.7,0
,,,,,,,6895,12.9,10.6,6.7,0
,,,,,,,6896,12.9,10.6,6.7,0
,,,,,,,6897,12.9,10.6,6.7,0
,,,,,,,6898,12.9,10.6,6.7,0
,,,,,,,6899,12.9,10.6,6.7,0
,,,,,,,6900,12.9,10.6,6.7,0
,,,,,,,6901,12.9,10.6,6.7,0
,,,,,,,6902,12.9,10.6,6.7,0
,,,,,,,6903,12.9,10.6,6.7,0
,,,,,,,6904,12.9,10.6,6.7,0
,,,,,,,6905,12.9,10.6,6.7,0
,,,,,,,6906,12.9,10.6,6.7,0
,,,,,,,6907,12.9,10.6,6.7,0
,,,,,,,6908,12.9,10.6,6.7,0
,,,,,,,6909,12.9,10.6,6.7,0
,,,,,,,6910,12.9,10.6,6.7,0
,,,,,,,6911,12.9,10.6,6.7,0
,,,,,,,6912,12.9,10.6,6.7,0
,,,,,,,6913,12.9,10.6,6.7,0
,,,,,,,6914,12.9,10.6,6.7,0
,,,,,,,6915,12.9,10.6,6.7,0
,,,,,,,6916,12.9,10.6,6.7,0
,,,,,,,6917,12.9,10.6,6.7,0
,,,,,,,6918,12.9,10.6,6.7,0
,,,,,,,6919,12.9,10.6,6.7,0
,,,,,,,6920,12.9,10.6,6.7,0
,,,,,,,6921,12.9,10.6,6.7,0
,,,,,,,6922,12.9,10.6,6.7,0
,,,,,,,6923,12.9,10.6,6.7,0
,,,,,,,6924,12.9,10.6,6.7,0
,,,,,,,6925,12.9,10.6,6.7,0
,,,,,,,6926,12.9,10.6,6.7,0
,,,,,,,6927,12.9,10.6,6.7,0
,,,,,,,6928,12.9,10.6,6.7,0
,,,,,,,6929,12.9,10.6,6.7,0
,,,,,,,6930,12.9,10.6,6.7,0
,,,,,,,6931,12.9,10.6,6.7,0
,,,,,,,6932,12.9,10.6,6.7,0
,,,,,,,6933,12.9,10.6,6.7,0
,,,,,,,6934,12.9,10.6,6.7,0
,,,,,,,6935,12.9,10.6,6.7,0
,,,,,,,6936,12.9,10.6,6.7,0
,,,,,,,6937,12.9,10.6,6.7,0
,,,,,,,6938,12.9,10.6,6.7,0
,,,,,,,6939,12.9,10.6,6.7,0
,,,,,,,6940,12.9,10.6,6.7,0
,,,,,,,6941,12.9,10.6,6.7,0
,,,,,,,6942,12.9,10.6,6.7,0
,,,,,,,6943,12.9,10.6,6.7,0
,,,,,,,6944,12.9,10.6,6.7,0
,,,,,,,6945,12.9,10.6,6.7,0
,,,,,,,6946,12.9,10.6,6.7,0
,,,,,,,6947,12.9,10.6,6.7,0
,,,,,,,6948,12.9,10.6,6.7,0
,,,,,,,6949,12.9,10.6,6.7,0
,,,,,,,6950,12.9,10.6,6.7,0
,,,,,,,6951,12.9,10.6,6.7,0
,,,,,,,6952,12.9,10.6,6.7,0
,,,,,,,6953,12.9,10.6,6.7,0
,,,,,,,6954,12.9,10.6,6.7,0
,,,,,,,6955,12.9,10.6,6.7,0
,,,,,,,6956,12.9,10.6,6.7,0
,,,,,,,6957,12.9,10.6,6.7,0
,,,,,,,6958,12.9,10.6,6.7,0
,,,,,,,6959,12.9,10.6,6.7,0
,,,,,,,6960,12.9,10.6,6.7,0
,,,,,,,6961,12.9,10.6,6.7,0
,,,,,,,6962,12.9,10.6,6.7,0
,,,,,,,6963,12.9,10.6,6.7,0
,,,,,,,6964,12.9,10.6,6.7,0
,,,,,,,6965,12.9,10.6,6.7,0
,,,,,,,6966,12.9,10.6,6.7,0
,,,,,,,6967,12.9,10.6,6.7,0
,,,,,,,6968,12.9,10.6,6.7,0
,,,,,,,6969,12.9,10.6,6.7,0
,,,,,,,6970,12.9,10.6,6.7,0
,,,,,,,6971,12.9,10.6,6.7,0
,,,,,,,6972,12.9,10.6,6.7,0
,,,,,,,6973,12.9,10.6,6.7,0
,,,,,,,6974,12.9,10.6,6.7,0
,,,,,,,6975,12.9,10.6,6.7,0
,,,,,,,6976,12.9,10.6,6.7,0
,,,,,,,6977,12.9,10.6,6.7,0
,,,,,,,6978,12.9,10.6,6.7,0
,,,,,,,6979,12.9,10.6,6.7,0
,,,,,,,6980,12.9,10.6,6.7,0
,,,,,,,6981,12.9,10.6,6.7,0
,,,,,,,6982,12.9,10.6,6.7,0
,,,,,,,6983,12.9,10.6,6.7,0
,,,,,,,6984,12.9,10.6,6.7,0
,,,,,,,6985,12.9,10.6,6.7,0
,,,,,,,6986,12.9,10.6,6.7,0
,,,,,,,6987,12.9,10.6,6.7,0
,,,,,,,6988,12.9,10.6,6.7,0
,,,,,,,6989,12.9,10.6,6.7,0
,,,,,,,6990,12.9,10.6,6.7,0
,,,,,,,6991,12.9,10.6,6.7,0
,,,,,,,6992,12.9,10.6,6.7,0
,,,,,,,6993,12.9,10.6,6.7,0
,,,,,,,6994,12.9,10.6,6.7,0
,,,,,,,6995,12.9,10.6,6.7,0
,,,,,,,6996,12.9,10.6,6.7,0
,,,,,,,6997,12.9,10.6,6.7,0
,,,,,,,6998,12.9,10.6,6.7,0
,,,,,,,6999,12.9,10.6,6.7,0
,,,,,,,7000,12.9,10.6,6.7,0
,,,,,,,7001,12.9,10.6,6.7,0
,,,,,,,7002,12.9,10.6,6.7,0
,,,,,,,7003,12.9,10.6,6.7,0
,,,,,,,7004,12.9,10.6,6.7,0
,,,,,,,7005,12.9,10.6,6.7,0
,,,,,,,7006,12.9,10.6,6.7,0
,,,,,,,7007,12.9,10.6,6.7,0
,,,,,,,7008,12.9,10.6,6.7,0
,,,,,,,7009,12.9,10.6,6.7,0
,,,,,,,7010,12.9,10.6,6.7,0
,,,,,,,7011,12.9,10.6,6.7,0
,,,,,,,7012,12.9,10.6,6.7,0
,,,,,,,7013,12.9,10.6,6.7,0
,,,,,,,7014,12.9,10.6,6.7,0
,,,,,,,7015,12.9,10.6,6.7,0
,,,,,,,7016,12.9,10.6,6.7,0
,,,,,,,7017,12.9,10.6,6.7,0
,,,,,,,7018,12.9,10.6,6.7,0
,,,,,,,7019,12.9,10.6,6.7,0
,,,,,,,7020,12.9,10.6,6.7,0
,,,,,,,7021,12.9,10.6,6.7,0
,,,,,,,7022,12.9,10.6,6.7,0
,,,,,,,7023,12.9,10.6,6.7,0
,,,,,,,7024,12.9,10.6,6.7,0
,,,,,,,7025,12.9,10.6,6.7,0
,,,,,,,7026,12.9,10.6,6.7,0
,,,,,,,7027,12.9,10.6,6.7,0
,,,,,,,7028,12.9,10.6,6.7,0
,,,,,,,7029,12.9,10.6,6.7,0
,,,,,,,7030,12.9,10.6,6.7,0
,,,,,,,7031,12.9,10.6,6.7,0
,,,,,,,7032,12.9,10.6,6.7,0
,,,,,,,7033,12.9,10.6,6.7,0
,,,,,,,7034,12.9,10.6,6.7,0
,,,,,,,7035,12.9,10.6,6.7,0
,,,,,,,7036,12.9,10.6,6.7,0
,,,,,,,7037,12.9,10.6,6.7,0
,,,,,,,7038,12.9,10.6,6.7,0
,,,,,,,7039,12.9,10.6,6.7,0
,,,,,,,7040,12.9,10.6,6.7,0
,,,,,,,7041,12.9,10.6,6.7,0
,,,,,,,7042,12.9,10.6,6.7,0
,,,,,,,7043,12.9,10.6,6.7,0
,,,,,,,7044,12.9,10.6,6.7,0
,,,,,,,7045,12.9,10.6,6.7,0
,,,,,,,7046,12.9,10.6,6.7,0
,,,,,,,7047,12.9,10.6,6.7,0
,,,,,,,7048,12.9,10.6,6.7,0
,,,,,,,7049,12.9,10.6,6.7,0
,,,,,,,7050,12.9,10.6,6.7,0
,,,,,,,7051,12.9,10.6,6.7,0
,,,,,,,7052,12.9,10.6,6.7,0
,,,,,,,7053,12.9,10.6,6.7,0
,,,,,,,7054,12.9,10.6,6.7,0
,,,,,,,7055,12.9,10.6,6.7,0
,,,,,,,7056,12.9,10.6,6.7,0
,,,,,,,7057,12.9,10.6,6.7,0
,,,,,,,7058,12.9,10.6,6.7,0
,,,,,,,7059,12.9,10.6,6.7,0
,,,,,,,7060,12.9,10.6,6.7,0
,,,,,,,7061,12.9,10.6,6.7,0
,,,,,,,7062,12.9,10.6,6.7,0
,,,,,,,7063,12.9,10.6,6.7,0
,,,,,,,7064,12.9,10.6,6.7,0
,,,,,,,7065,12.9,10.6,6.7,0
,,,,,,,7066,12.9,10.6,6.7,0
,,,,,,,7067,12.9,10.6,6.7,0
,,,,,,,7068,12.9,10.6,6.7,0
,,,,,,,7069,12.9,10.6,6.7,0
,,,,,,,7070,12.9,10.6,6.7,0
,,,,,,,7071,12.9,10.6,6.7,0
,,,,,,,7072,12.9,10.6,6.7,0
,,,,,,,7073,12.9,10.6,6.7,0
,,,,,,,7074,12.9,10.6,6.7,0
,,,,,,,7075,12.9,10.6,6.7,0
,,,,,,,7076,12.9,10.6,6.7,0
,,,,,,,7077,12.9,10.6,6.7,0
,,,,,,,7078,12.9,10.6,6.7,0
,,,,,,,7079,12.9,10.6,6.7,0
,,,,,,,7080,12.9,10.6,6.7,0
,,,,,,,7081,12.9,10.6,6.7,0
,,,,,,,7082,12.9,10.6,6.7,0
,,,,,,,7083,12.9,10.6,6.7,0
,,,,,,,7084,12.9,10.6,6.7,0
,,,,,,,7085,12.9,10.6,6.7,0
,,,,,,,7086,12.9,10.6,6.7,0
,,,,,,,7087,12.9,10.6,6.7,0
,,,,,,,7088,12.9,10.6,6.7,0
,,,,,,,7089,12.9,10.6,6.7,0
,,,,,,,7090,12.9,10.6,6.7,0
,,,,,,,7091,12.9,10.6,6.7,0
,,,,,,,7092,12.9,10.6,6.7,0
,,,,,,,7093,12.9,10.6,6.7,0
,,,,,,,7094,12.9,10.6,6.7,0
,,,,,,,7095,12.9,10.6,6.7,0
,,,,,,,7096,12.9,10.6,6.7,0
,,,,,,,7097,12.9,10.6,6.7,0
,,,,,,,7098,12.9,10.6,6.7,0
,,,,,,,7099,12.9,10.6,6.7,0
,,,,,,,7100,12.9,10.6,6.7,0
,,,,,,,7101,12.9,10.6,6.7,0
,,,,,,,7102,12.9,10.6,6.7,0
,,,,,,,7103,12.9,10.6,6.7,0
,,,,,,,7104,12.9,10.6,6.7,0
,,,,,,,7105,12.9,10.6,6.7,0
,,,,,,,7106,12.9,10.6,6.7,0
,,,,,,,7107,12.9,10.6,6.7,0
,,,,,,,7108,12.9,10.6,6.7,0
,,,,,,,7109,12.9,10.6,6.7,0
,,,,,,,7110,12.9,10.6,6.7,0
,,,,,,,7111,12.9,10.6,6.7,0
,,,,,,,7112,12.9,10.6,6.7,0
,,,,,,,7113,12.9,10.6,6.7,0
,,,,,,,7114,12.9,10.6,6.7,0
,,,,,,,7115,12.9,10.6,6.7,0
,,,,,,,7116,12.9,10.6,6.7,0
,,,,,,,7117,12.9,10.6,6.7,0
,,,,,,,7118,12.9,10.6,6.7,0
,,,,,,,7119,12.9,10.6,6.7,0
,,,,,,,7120,12.9,10.6,6.7,0
,,,,,,,7121,12.9,10.6,6.7,0
,,,,,,,7122,12.9,10.6,6.7,0
,,,,,,,7123,12.9,10.6,6.7,0
,,,,,,,7124,12.9,10.6,6.7,0
,,,,,,,7125,12.9,10.6,6.7,0
,,,,,,,7126,12.9,10.6,6.7,0
,,,,,,,7127,12.9,10.6,6.7,0
,,,,,,,7128,12.9,10.6,6.7,0
,,,,,,,7129,12.9,10.6,6.7,0
,,,,,,,7130,12.9,10.6,6.7,0
,,,,,,,7131,12.9,10.6,6.7,0
,,,,,,,7132,12.9,10.6,6.7,0
,,,,,,,7133,12.9,10.6,6.7,0
,,,,,,,7134,12.9,10.6,6.7,0
,,,,,,,7135,12.9,10.6,6.7,0
,,,,,,,7136,12.9,10.6,6.7,0
,,,,,,,7137,12.9,10.6,6.7,0
,,,,,,,7138,12.9,10.6,6.7,0
,,,,,,,7139,12.9,10.6,6.7,0
,,,,,,,7140,12.9,10.6,6.7,0
,,,,,,,7141,12.9,10.6,6.7,0
,,,,,,,7142,12.9,10.6,6.7,0
,,,,,,,7143,12.9,10.6,6.7,0
,,,,,,,7144,12.9,10.6,6.7,0
,,,,,,,7145,12.9,10.6,6.7,0
,,,,,,,7146,12.9,10.6,6.7,0
,,,,,,,7147,12.9,10.6,6.7,0
,,,,,,,7148,12.9,10.6,6.7,0
,,,,,,,7149,12.9,10.6,6.7,0
,,,,,,,7150,12.9,10.6,6.7,0
,,,,,,,7151,12.9,10.6,6.7,0
,,,,,,,7152,12.9,10.6,6.7,0
,,,,,,,7153,12.9,10.6,6.7,0
,,,,,,,7154,12.9,10.6,6.7,0
,,,,,,,7155,12.9,10.6,6.7,0
,,,,,,,7156,12.9,10.6,6.7,0
,,,,,,,7157,12.9,10.6,6.7,0
,,,,,,,7158,12.9,10.6,6.7,0
,,,,,,,7159,12.9,10.6,6.7,0
,,,,,,,7160,12.9,10.6,6.7,0
,,,,,,,7161,12.9,10.6,6.7,0
,,,,,,,7162,12.9,10.6,6.7,0
,,,,,,,7163,12.9,10.6,6.7,0
,,,,,,,7164,12.9,10.6,6.7,0
,,,,,,,7165,12.9,10.6,6.7,0
,,,,,,,7166,12.9,10.6,6.7,0
,,,,,,,7167,12.9,10.6,6.7,0
,,,,,,,7168,12.9,10.6,6.7,0
,,,,,,,7169,12.9,10.6,6.7,0
,,,,,,,7170,12.9,10.6,6.7,0
,,,,,,,7171,12.9,10.6,6.7,0
,,,,,,,7172,12.9,10.6,6.7,0
,,,,,,,7173,12.9,10.6,6.7,0
,,,,,,,7174,12.9,10.6,6.7,0
,,,,,,,7175,12.9,10.6,6.7,0
,,,,,,,7176,12.9,10.6,6.7,0
,,,,,,,7177,12.9,10.6,6.7,0
,,,,,,,7178,12.9,10.6,6.7,0
,,,,,,,7179,12.9,10.6,6.7,0
,,,,,,,7180,12.9,10.6,6.7,0
,,,,,,,7181,12.9,10.6,6.7,0
,,,,,,,7182,12.9,10.6,6.7,0
,,,,,,,7183,12.9,10.6,6.7,0
,,,,,,,7184,12.9,10.6,6.7,0
,,,,,,,7185,12.9,10.6,6.7,0
,,,,,,,7186,12.9,10.6,6.7,0
,,,,,,,7187,12.9,10.6,6.7,0
,,,,,,,7188,12.9,10.6,6.7,0
,,,,,,,7189,12.9,10.6,6.7,0
,,,,,,,7190,12.9,10.6,6.7,0
,,,,,,,7191,12.9,10.6,6.7,0
,,,,,,,7192,12.9,10.6,6.7,0
,,,,,,,7193,12.9,10.6,6.7,0
,,,,,,,7194,12.9,10.6,6.7,0
,,,,,,,7195,12.9,10.6,6.7,0
,,,,,,,7196,12.9,10.6,6.7,0
,,,,,,,7197,12.9,10.6,6.7,0
,,,,,,,7198,12.9,10.6,6.7,0
,,,,,,,7199,12.9,10.6,6.7,0
,,,,,,,7200,12.9,10.6,6.7,0
,,,,,,,7201,12.9,10.6,6.7,0
,,,,,,,7202,12.9,10.6,6.7,0
,,,,,,,7203,12.9,10.6,6.7,0
,,,,,,,7204,12.9,10.6,6.7,0
,,,,,,,7205,12.9,10.6,6.7,0
,,,,,,,7206,12.9,10.6,6.7,0
,,,,,,,7207,12.9,10.6,6.7,0
,,,,,,,7208,12.9,10.6,6.7,0
,,,,,,,7209,12.9,10.6,6.7,0
,,,,,,,7210,12.9,10.6,6.7,0
,,,,,,,7211,12.9,10.6,6.7,0
,,,,,,,7212,12.9,10.6,6.7,0
,,,,,,,7213,12.9,10.6,6.7,0
,,,,,,,7214,12.9,10.6,6.7,0
,,,,,,,7215,12.9,10.6,6.7,0
,,,,,,,7216,12.9,10.6,6.7,0
,,,,,,,7217,12.9,10.6,6.7,0
,,,,,,,7218,12.9,10.6,6.7,0
,,,,,,,7219,12.9,10.6,6.7,0
,,,,,,,7220,12.9,10.6,6.7,0
,,,,,,,7221,12.9,10.6,6.7,0
,,,,,,,7222,12.9,10.6,6.7,0
,,,,,,,7223,12.9,10.6,6.7,0
,,,,,,,7224,12.9,10.6,6.7,0
,,,,,,,7225,12.9,10.6,6.7,0
,,,,,,,7226,12.9,10.6,6.7,0
,,,,,,,7227,12.9,10.6,6.7,0
,,,,,,,7228,12.9,10.6,6.7,0
,,,,,,,7229,12.9,10.6,6.7,0
,,,,,,,7230,12.9,10.6,6.7,0
,,,,,,,7231,12.9,10.6,6.7,0
,,,,,,,7232,12.9,10.6,6.7,0
,,,,,,,7233,12.9,10.6,6.7,0
,,,,,,,7234,12.9,10.6,6.7,0
,,,,,,,7235,12.9,10.6,6.7,0
,,,,,,,7236,12.9,10.6,6.7,0
,,,,,,,7237,12.9,10.6,6.7,0
,,,,,,,7238,12.9,10.6,6.7,0
,,,,,,,7239,12.9,10.6,6.7,0
,,,,,,,7240,12.9,10.6,6.7,0
,,,,,,,7241,12.9,10.6,6.7,0
,,,,,,,7242,12.9,10.6,6.7,0
,,,,,,,7243,12.9,10.6,6.7,0
,,,,,,,7244,12.9,10.6,6.7,0
,,,,,,,7245,12.9,10.6,6.7,0
,,,,,,,7246,12.9,10.6,6.7,0
,,,,,,,7247,12.9,10.6,6.7,0
,,,,,,,7248,12.9,10.6,6.7,0
,,,,,,,7249,12.9,10.6,6.7,0
,,,,,,,7250,12.9,10.6,6.7,0
,,,,,,,7251,12.9,10.6,6.7,0
,,,,,,,7252,12.9,10.6,6.7,0
,,,,,,,7253,12.9,10.6,6.7,0
,,,,,,,7254,12.9,10.6,6.7,0
,,,,,,,7255,12.9,10.6,6.7,0
,,,,,,,7256,12.9,10.6,6.7,0
,,,,,,,7257,12.9,10.6,6.7,0
,,,,,,,7258,12.9,10.6,6.7,0
,,,,,,,7259,12.9,10.6,6.7,0
,,,,,,,7260,12.9,10.6,6.7,0
,,,,,,,7261,12.9,10.6,6.7,0
,,,,,,,7262,12.9,10.6,6.7,0
,,,,,,,7263,12.9,10.6,6.7,0
,,,,,,,7264,12.9,10.6,6.7,0
,,,,,,,7265,12.9,10.6,6.7,0
,,,,,,,7266,12.9,10.6,6.7,0
,,,,,,,7267,12.9,10.6,6.7,0
,,,,,,,7268,12.9,10.6,6.7,0
,,,,,,,7269,12.9,10.6,6.7,0
,,,,,,,7270,12.9,10.6,6.7,0
,,,,,,,7271,12.9,10.6,6.7,0
,,,,,,,7272,12.9,10.6,6.7,0
,,,,,,,7273,12.9,10.6,6.7,0
,,,,,,,7274,12.9,10.6,6.7,0
,,,,,,,7275,12.9,10.6,6.7,0
,,,,,,,7276,12.9,10.6,6.7,0
,,,,,,,7277,12.9,10.6,6.7,0
,,,,,,,7278,12.9,10.6,6.7,0
,,,,,,,7279,12.9,10.6,6.7,0
,,,,,,,7280,12.9,10.6,6.7,0
,,,,,,,7281,12.9,10.6,6.7,0
,,,,,,,7282,12.9,10.6,6.7,0
,,,,,,,7283,12.9,10.6,6.7,0
,,,,,,,7284,12.9,10.6,6.7,0
,,,,,,,7285,12.9,10.6,6.7,0
,,,,,,,7286,12.9,10.6,6.7,0
,,,,,,,7287,12.9,10.6,6.7,0
,,,,,,,7288,12.9,10.6,6.7,0
,,,,,,,7289,12.9,10.6,6.7,0
,,,,,,,7290,12.9,10.6,6.7,0
,,,,,,,7291,12.9,10.6,6.7,0
,,,,,,,7292,12.9,10.6,6.7,0
,,,,,,,7293,12.9,10.6,6.7,0
,,,,,,,7294,12.9,10.6,6.7,0
,,,,,,,7295,12.9,10.6,6.7,0
,,,,,,,7296,12.9,10.6,6.7,0
,,,,,,,7297,12.9,10.6,6.7,0
,,,,,,,7298,12.9,10.6,6.7,0
,,,,,,,7299,12.9,10.6,6.7,0
,,,,,,,7300,12.9,10.6,6.7,0
,,,,,,,7301,12.9,10.6,6.7,0
,,,,,,,7302,12.9,10.6,6.7,0
,,,,,,,7303,12.9,10.6,6.7,0
,,,,,,,7304,12.9,10.6,6.7,0
,,,,,,,7305,12.9,10.6,6.7,0
,,,,,,,7306,12.9,10.6,6.7,0
,,,,,,,7307,12.9,10.6,6.7,0
,,,,,,,7308,12.9,10.6,6.7,0
,,,,,,,7309,12.9,10.6,6.7,0
,,,,,,,7310,12.9,10.6,6.7,0
,,,,,,,7311,12.9,10.6,6.7,0
,,,,,,,7312,12.9,10.6,6.7,0
,,,,,,,7313,12.9,10.6,6.7,0
,,,,,,,7314,12.9,10.6,6.7,0
,,,,,,,7315,12.9,10.6,6.7,0
,,,,,,,7316,12.9,10.6,6.7,0
,,,,,,,7317,12.9,10.6,6.7,0
,,,,,,,7318,12.9,10.6,6.7,0
,,,,,,,7319,12.9,10.6,6.7,0
,,,,,,,7320,12.9,10.6,6.7,0
,,,,,,,7321,12.9,10.6,6.7,0
,,,,,,,7322,12.9,10.6,6.7,0
,,,,,,,7323,12.9,10.6,6.7,0
,,,,,,,7324,12.9,10.6,6.7,0
,,,,,,,7325,12.9,10.6,6.7,0
,,,,,,,7326,12.9,10.6,6.7,0
,,,,,,,7327,12.9,10.6,6.7,0
,,,,,,,7328,12.9,10.6,6.7,0
,,,,,,,7329,12.9,10.6,6.7,0
,,,,,,,7330,12.9,10.6,6.7,0
,,,,,,,7331,12.9,10.6,6.7,0
,,,,,,,7332,12.9,10.6,6.7,0
,,,,,,,7333,12.9,10.6,6.7,0
,,,,,,,7334,12.9,10.6,6.7,0
,,,,,,,7335,12.9,10.6,6.7,0
,,,,,,,7336,12.9,10.6,6.7,0
,,,,,,,7337,12.9,10.6,6.7,0
,,,,,,,7338,12.9,10.6,6.7,0
,,,,,,,7339,12.9,10.6,6.7,0
,,,,,,,7340,12.9,10.6,6.7,0
,,,,,,,7341,12.9,10.6,6.7,0
,,,,,,,7342,12.9,10.6,6.7,0
,,,,,,,7343,12.9,10.6,6.7,0
,,,,,,,7344,12.9,10.6,6.7,0
,,,,,,,7345,12.9,10.6,6.7,0
,,,,,,,7346,12.9,10.6,6.7,0
,,,,,,,7347,12.9,10.6,6.7,0
,,,,,,,7348,12.9,10.6,6.7,0
,,,,,,,7349,12.9,10.6,6.7,0
,,,,,,,7350,12.9,10.6,6.7,0
,,,,,,,7351,12.9,10.6,6.7,0
,,,,,,,7352,12.9,10.6,6.7,0
,,,,,,,7353,12.9,10.6,6.7,0
,,,,,,,7354,12.9,10.6,6.7,0
,,,,,,,7355,12.9,10.6,6.7,0
,,,,,,,7356,12.9,10.6,6.7,0
,,,,,,,7357,12.9,10.6,6.7,0
,,,,,,,7358,12.9,10.6,6.7,0
,,,,,,,7359,12.9,10.6,6.7,0
,,,,,,,7360,12.9,10.6,6.7,0
,,,,,,,7361,12.9,10.6,6.7,0
,,,,,,,7362,12.9,10.6,6.7,0
,,,,,,,7363,12.9,10.6,6.7,0
,,,,,,,7364,12.9,10.6,6.7,0
,,,,,,,7365,12.9,10.6,6.7,0
,,,,,,,7366,12.9,10.6,6.7,0
,,,,,,,7367,12.9,10.6,6.7,0
,,,,,,,7368,12.9,10.6,6.7,0
,,,,,,,7369,12.9,10.6,6.7,0
,,,,,,,7370,12.9,10.6,6.7,0
,,,,,,,7371,12.9,10.6,6.7,0
,,,,,,,7372,12.9,10.6,6.7,0
,,,,,,,7373,12.9,10.6,6.7,0
,,,,,,,7374,12.9,10.6,6.7,0
,,,,,,,7375,12.9,10.6,6.7,0
,,,,,,,7376,12.9,10.6,6.7,0
,,,,,,,7377,12.9,10.6,6.7,0
,,,,,,,7378,12.9,10.6,6.7,0
,,,,,,,7379,12.9,10.6,6.7,0
,,,,,,,7380,12.9,10.6,6.7,0
,,,,,,,7381,12.9,10.6,6.7,0
,,,,,,,7382,12.9,10.6,6.7,0
,,,,,,,7383,12.9,10.6,6.7,0
,,,,,,,7384,12.9,10.6,6.7,0
,,,,,,,7385,12.9,10.6,6.7,0
,,,,,,,7386,12.9,10.6,6.7,0
,,,,,,,7387,12.9,10.6,6.7,0
,,,,,,,7388,12.9,10.6,6.7,0
,,,,,,,7389,12.9,10.6,6.7,0
,,,,,,,7390,12.9,10.6,6.7,0
,,,,,,,7391,12.9,10.6,6.7,0
,,,,,,,7392,12.9,10.6,6.7,0
,,,,,,,7393,12.9,10.6,6.7,0
,,,,,,,7394,12.9,10.6,6.7,0
,,,,,,,7395,12.9,10.6,6.7,0
,,,,,,,7396,12.9,10.6,6.7,0
,,,,,,,7397,12.9,10.6,6.7,0
,,,,,,,7398,12.9,10.6,6.7,0
,,,,,,,7399,12.9,10.6,6.7,0
,,,,,,,7400,12.9,10.6,6.7,0
,,,,,,,7401,12.9,10.6,6.7,0
,,,,,,,7402,12.9,10.6,6.7,0
,,,,,,,7403,12.9,10.6,6.7,0
,,,,,,,7404,12.9,10.6,6.7,0
,,,,,,,7405,12.9,10.6,6.7,0
,,,,,,,7406,12.9,10.6,6.7,0
,,,,,,,7407,12.9,10.6,6.7,0
,,,,,,,7408,12.9,10.6,6.7,0
,,,,,,,7409,12.9,10.6,6.7,0
,,,,,,,7410,12.9,10.6,6.7,0
,,,,,,,7411,12.9,10.6,6.7,0
,,,,,,,7412,12.9,10.6,6.7,0
,,,,,,,7413,12.9,10.6,6.7,0
,,,,,,,7414,12.9,10.6,6.7,0
,,,,,,,7415,12.9,10.6,6.7,0
,,,,,,,7416,12.9,10.6,6.7,0
,,,,,,,7417,12.9,10.6,6.7,0
,,,,,,,7418,12.9,10.6,6.7,0
,,,,,,,7419,12.9,10.6,6.7,0
,,,,,,,7420,12.9,10.6,6.7,0
,,,,,,,7421,12.9,10.6,6.7,0
,,,,,,,7422,12.9,10.6,6.7,0
,,,,,,,7423,12.9,10.6,6.7,0
,,,,,,,7424,12.9,10.6,6.7,0
,,,,,,,7425,12.9,10.6,6.7,0
,,,,,,,7426,12.9,10.6,6.7,0
,,,,,,,7427,12.9,10.6,6.7,0
,,,,,,,7428,12.9,10.6,6.7,0
,,,,,,,7429,12.9,10.6,6.7,0
,,,,,,,7430,12.9,10.6,6.7,0
,,,,,,,7431,12.9,10.6,6.7,0
,,,,,,,7432,12.9,10.6,6.7,0
,,,,,,,7433,12.9,10.6,6.7,0
,,,,,,,7434,12.9,10.6,6.7,0
,,,,,,,7435,12.9,10.6,6.7,0
,,,,,,,7436,12.9,10.6,6.7,0
,,,,,,,7437,12.9,10.6,6.7,0
,,,,,,,7438,12.9,10.6,6.7,0
,,,,,,,7439,12.9,10.6,6.7,0
,,,,,,,7440,12.9,10.6,6.7,0
,,,,,,,7441,12.9,10.6,6.7,0
,,,,,,,7442,12.9,10.6,6.7,0
,,,,,,,7443,12.9,10.6,6.7,0
,,,,,,,7444,12.9,10.6,6.7,0
,,,,,,,7445,12.9,10.6,6.7,0
,,,,,,,7446,12.9,10.6,6.7,0
,,,,,,,7447,12.9,10.6,6.7,0
,,,,,,,7448,12.9,10.6,6.7,0
,,,,,,,7449,12.9,10.6,6.7,0
,,,,,,,7450,12.9,10.6,6.7,0
,,,,,,,7451,12.9,10.6,6.7,0
,,,,,,,7452,12.9,10.6,6.7,0
,,,,,,,7453,12.9,10.6,6.7,0
,,,,,,,7454,12.9,10.6,6.7,0
,,,,,,,7455,12.9,10.6,6.7,0
,,,,,,,7456,12.9,10.6,6.7,0
,,,,,,,7457,12.9,10.6,6.7,0
