Time_Index,elec_price_per_MWh_z1,elec_price_per_MWh_z2,elec_price_per_MWh_z3
2854,0.04,0.04,0.04
2855,0.04,0.04,0.04
2856,0.04,0.04,0.04
2857,0.04,0.04,0.04
2858,0.04,0.04,0.04
2859,0.04,0.04,0.04
2860,0.04,0.04,0.04
2861,0.04,0.04,0.04
2862,0.04,0.04,0.04
2863,0.04,0.04,0.04
2864,0.04,0.04,0.04
2865,0.04,0.04,0.04
2866,0.04,0.04,0.04
2867,0.04,0.04,0.04
2868,0.04,0.04,0.04
2869,0.04,0.04,0.04
2870,0.04,0.04,0.04
2871,0.04,0.04,0.04
2872,0.04,0.04,0.04
2873,0.04,0.04,0.04
2874,0.04,0.04,0.04
2875,0.04,0.04,0.04
2876,0.04,0.04,0.04
2877,0.04,0.04,0.04
2878,0.04,0.04,0.04
2879,0.04,0.04,0.04
2880,0.04,0.04,0.04
2881,0.04,0.04,0.04
2882,0.04,0.04,0.04
2883,0.04,0.04,0.04
2884,0.04,0.04,0.04
2885,0.04,0.04,0.04
2886,0.04,0.04,0.04
2887,0.04,0.04,0.04
2888,0.04,0.04,0.04
2889,0.04,0.04,0.04
2890,0.04,0.04,0.04
2891,0.04,0.04,0.04
2892,0.04,0.04,0.04
2893,0.04,0.04,0.04
2894,0.04,0.04,0.04
2895,0.04,0.04,0.04
2896,0.04,0.04,0.04
2897,0.04,0.04,0.04
2898,0.04,0.04,0.04
2899,0.04,0.04,0.04
2900,0.04,0.04,0.04
2901,0.04,0.04,0.04
2902,0.04,0.04,0.04
2903,0.04,0.04,0.04
2904,0.04,0.04,0.04
2905,0.04,0.04,0.04
2906,0.04,0.04,0.04
2907,0.04,0.04,0.04
2908,0.04,0.04,0.04
2909,0.04,0.04,0.04
2910,0.04,0.04,0.04
2911,0.04,0.04,0.04
2912,0.04,0.04,0.04
2913,0.04,0.04,0.04
2914,0.04,0.04,0.04
2915,0.04,0.04,0.04
2916,0.04,0.04,0.04
2917,0.04,0.04,0.04
2918,0.04,0.04,0.04
2919,0.04,0.04,0.04
2920,0.04,0.04,0.04
2921,0.04,0.04,0.04
2922,0.04,0.04,0.04
2923,0.04,0.04,0.04
2924,0.04,0.04,0.04
2925,0.04,0.04,0.04
2926,0.04,0.04,0.04
2927,0.04,0.04,0.04
2928,0.04,0.04,0.04
2929,0.04,0.04,0.04
2930,0.04,0.04,0.04
2931,0.04,0.04,0.04
2932,0.04,0.04,0.04
2933,0.04,0.04,0.04
2934,0.04,0.04,0.04
2935,0.04,0.04,0.04
2936,0.04,0.04,0.04
2937,0.04,0.04,0.04
2938,0.04,0.04,0.04
2939,0.04,0.04,0.04
2940,0.04,0.04,0.04
2941,0.04,0.04,0.04
2942,0.04,0.04,0.04
2943,0.04,0.04,0.04
2944,0.04,0.04,0.04
2945,0.04,0.04,0.04
2946,0.04,0.04,0.04
2947,0.04,0.04,0.04
2948,0.04,0.04,0.04
2949,0.04,0.04,0.04
2950,0.04,0.04,0.04
2951,0.04,0.04,0.04
2952,0.04,0.04,0.04
2953,0.04,0.04,0.04
2954,0.04,0.04,0.04
2955,0.04,0.04,0.04
2956,0.04,0.04,0.04
2957,0.04,0.04,0.04
2958,0.04,0.04,0.04
2959,0.04,0.04,0.04
2960,0.04,0.04,0.04
2961,0.04,0.04,0.04
2962,0.04,0.04,0.04
2963,0.04,0.04,0.04
2964,0.04,0.04,0.04
2965,0.04,0.04,0.04
2966,0.04,0.04,0.04
2967,0.04,0.04,0.04
2968,0.04,0.04,0.04
2969,0.04,0.04,0.04
2970,0.04,0.04,0.04
2971,0.04,0.04,0.04
2972,0.04,0.04,0.04
2973,0.04,0.04,0.04
2974,0.04,0.04,0.04
2975,0.04,0.04,0.04
2976,0.04,0.04,0.04
2977,0.04,0.04,0.04
2978,0.04,0.04,0.04
2979,0.04,0.04,0.04
2980,0.04,0.04,0.04
2981,0.04,0.04,0.04
2982,0.04,0.04,0.04
2983,0.04,0.04,0.04
2984,0.04,0.04,0.04
2985,0.04,0.04,0.04
2986,0.04,0.04,0.04
2987,0.04,0.04,0.04
2988,0.04,0.04,0.04
2989,0.04,0.04,0.04
2990,0.04,0.04,0.04
2991,0.04,0.04,0.04
2992,0.04,0.04,0.04
2993,0.04,0.04,0.04
2994,0.04,0.04,0.04
2995,0.04,0.04,0.04
2996,0.04,0.04,0.04
2997,0.04,0.04,0.04
2998,0.04,0.04,0.04
2999,0.04,0.04,0.04
3000,0.04,0.04,0.04
3001,0.04,0.04,0.04
3002,0.04,0.04,0.04
3003,0.04,0.04,0.04
3004,0.04,0.04,0.04
3005,0.04,0.04,0.04
3006,0.04,0.04,0.04
3007,0.04,0.04,0.04
3008,0.04,0.04,0.04
3009,0.04,0.04,0.04
3010,0.04,0.04,0.04
3011,0.04,0.04,0.04
3012,0.04,0.04,0.04
3013,0.04,0.04,0.04
3014,0.04,0.04,0.04
3015,0.04,0.04,0.04
3016,0.04,0.04,0.04
3017,0.04,0.04,0.04
3018,0.04,0.04,0.04
3019,0.04,0.04,0.04
3020,0.04,0.04,0.04
3021,0.04,0.04,0.04
3022,0.04,0.04,0.04
3023,0.04,0.04,0.04
3024,0.04,0.04,0.04
3025,0.04,0.04,0.04
3026,0.04,0.04,0.04
3027,0.04,0.04,0.04
3028,0.04,0.04,0.04
3029,0.04,0.04,0.04
3030,0.04,0.04,0.04
3031,0.04,0.04,0.04
3032,0.04,0.04,0.04
3033,0.04,0.04,0.04
3034,0.04,0.04,0.04
3035,0.04,0.04,0.04
3036,0.04,0.04,0.04
3037,0.04,0.04,0.04
3038,0.04,0.04,0.04
3039,0.04,0.04,0.04
3040,0.04,0.04,0.04
3041,0.04,0.04,0.04
3042,0.04,0.04,0.04
3043,0.04,0.04,0.04
3044,0.04,0.04,0.04
3045,0.04,0.04,0.04
3046,0.04,0.04,0.04
3047,0.04,0.04,0.04
3048,0.04,0.04,0.04
3049,0.04,0.04,0.04
3050,0.04,0.04,0.04
3051,0.04,0.04,0.04
3052,0.04,0.04,0.04
3053,0.04,0.04,0.04
3054,0.04,0.04,0.04
3055,0.04,0.04,0.04
3056,0.04,0.04,0.04
3057,0.04,0.04,0.04
3058,0.04,0.04,0.04
3059,0.04,0.04,0.04
3060,0.04,0.04,0.04
3061,0.04,0.04,0.04
3062,0.04,0.04,0.04
3063,0.04,0.04,0.04
3064,0.04,0.04,0.04
3065,0.04,0.04,0.04
3066,0.04,0.04,0.04
3067,0.04,0.04,0.04
3068,0.04,0.04,0.04
3069,0.04,0.04,0.04
3070,0.04,0.04,0.04
3071,0.04,0.04,0.04
3072,0.04,0.04,0.04
3073,0.04,0.04,0.04
3074,0.04,0.04,0.04
3075,0.04,0.04,0.04
3076,0.04,0.04,0.04
3077,0.04,0.04,0.04
3078,0.04,0.04,0.04
3079,0.04,0.04,0.04
3080,0.04,0.04,0.04
3081,0.04,0.04,0.04
3082,0.04,0.04,0.04
3083,0.04,0.04,0.04
3084,0.04,0.04,0.04
3085,0.04,0.04,0.04
3086,0.04,0.04,0.04
3087,0.04,0.04,0.04
3088,0.04,0.04,0.04
3089,0.04,0.04,0.04
3090,0.04,0.04,0.04
3091,0.04,0.04,0.04
3092,0.04,0.04,0.04
3093,0.04,0.04,0.04
3094,0.04,0.04,0.04
3095,0.04,0.04,0.04
3096,0.04,0.04,0.04
3097,0.04,0.04,0.04
3098,0.04,0.04,0.04
3099,0.04,0.04,0.04
3100,0.04,0.04,0.04
3101,0.04,0.04,0.04
3102,0.04,0.04,0.04
3103,0.04,0.04,0.04
3104,0.04,0.04,0.04
3105,0.04,0.04,0.04
3106,0.04,0.04,0.04
3107,0.04,0.04,0.04
3108,0.04,0.04,0.04
3109,0.04,0.04,0.04
3110,0.04,0.04,0.04
3111,0.04,0.04,0.04
3112,0.04,0.04,0.04
3113,0.04,0.04,0.04
3114,0.04,0.04,0.04
3115,0.04,0.04,0.04
3116,0.04,0.04,0.04
3117,0.04,0.04,0.04
3118,0.04,0.04,0.04
3119,0.04,0.04,0.04
3120,0.04,0.04,0.04
3121,0.04,0.04,0.04
3122,0.04,0.04,0.04
3123,0.04,0.04,0.04
3124,0.04,0.04,0.04
3125,0.04,0.04,0.04
3126,0.04,0.04,0.04
3127,0.04,0.04,0.04
3128,0.04,0.04,0.04
3129,0.04,0.04,0.04
3130,0.04,0.04,0.04
3131,0.04,0.04,0.04
3132,0.04,0.04,0.04
3133,0.04,0.04,0.04
3134,0.04,0.04,0.04
3135,0.04,0.04,0.04
3136,0.04,0.04,0.04
3137,0.04,0.04,0.04
3138,0.04,0.04,0.04
3139,0.04,0.04,0.04
3140,0.04,0.04,0.04
3141,0.04,0.04,0.04
3142,0.04,0.04,0.04
3143,0.04,0.04,0.04
3144,0.04,0.04,0.04
3145,0.04,0.04,0.04
3146,0.04,0.04,0.04
3147,0.04,0.04,0.04
3148,0.04,0.04,0.04
3149,0.04,0.04,0.04
3150,0.04,0.04,0.04
3151,0.04,0.04,0.04
3152,0.04,0.04,0.04
3153,0.04,0.04,0.04
3154,0.04,0.04,0.04
3155,0.04,0.04,0.04
3156,0.04,0.04,0.04
3157,0.04,0.04,0.04
3158,0.04,0.04,0.04
3159,0.04,0.04,0.04
3160,0.04,0.04,0.04
3161,0.04,0.04,0.04
3162,0.04,0.04,0.04
3163,0.04,0.04,0.04
3164,0.04,0.04,0.04
3165,0.04,0.04,0.04
3166,0.04,0.04,0.04
3167,0.04,0.04,0.04
3168,0.04,0.04,0.04
3169,0.04,0.04,0.04
3170,0.04,0.04,0.04
3171,0.04,0.04,0.04
3172,0.04,0.04,0.04
3173,0.04,0.04,0.04
3174,0.04,0.04,0.04
3175,0.04,0.04,0.04
3176,0.04,0.04,0.04
3177,0.04,0.04,0.04
3178,0.04,0.04,0.04
3179,0.04,0.04,0.04
3180,0.04,0.04,0.04
3181,0.04,0.04,0.04
3182,0.04,0.04,0.04
3183,0.04,0.04,0.04
3184,0.04,0.04,0.04
3185,0.04,0.04,0.04
3186,0.04,0.04,0.04
3187,0.04,0.04,0.04
3188,0.04,0.04,0.04
3189,0.04,0.04,0.04
3190,0.04,0.04,0.04
3191,0.04,0.04,0.04
3192,0.04,0.04,0.04
3193,0.04,0.04,0.04
3194,0.04,0.04,0.04
3195,0.04,0.04,0.04
3196,0.04,0.04,0.04
3197,0.04,0.04,0.04
3198,0.04,0.04,0.04
3199,0.04,0.04,0.04
3200,0.04,0.04,0.04
3201,0.04,0.04,0.04
3202,0.04,0.04,0.04
3203,0.04,0.04,0.04
3204,0.04,0.04,0.04
3205,0.04,0.04,0.04
3206,0.04,0.04,0.04
3207,0.04,0.04,0.04
3208,0.04,0.04,0.04
3209,0.04,0.04,0.04
3210,0.04,0.04,0.04
3211,0.04,0.04,0.04
3212,0.04,0.04,0.04
3213,0.04,0.04,0.04
3214,0.04,0.04,0.04
3215,0.04,0.04,0.04
3216,0.04,0.04,0.04
3217,0.04,0.04,0.04
3218,0.04,0.04,0.04
3219,0.04,0.04,0.04
3220,0.04,0.04,0.04
3221,0.04,0.04,0.04
3222,0.04,0.04,0.04
3223,0.04,0.04,0.04
3224,0.04,0.04,0.04
3225,0.04,0.04,0.04
3226,0.04,0.04,0.04
3227,0.04,0.04,0.04
3228,0.04,0.04,0.04
3229,0.04,0.04,0.04
3230,0.04,0.04,0.04
3231,0.04,0.04,0.04
3232,0.04,0.04,0.04
3233,0.04,0.04,0.04
3234,0.04,0.04,0.04
3235,0.04,0.04,0.04
3236,0.04,0.04,0.04
3237,0.04,0.04,0.04
3238,0.04,0.04,0.04
3239,0.04,0.04,0.04
3240,0.04,0.04,0.04
3241,0.04,0.04,0.04
3242,0.04,0.04,0.04
3243,0.04,0.04,0.04
3244,0.04,0.04,0.04
3245,0.04,0.04,0.04
3246,0.04,0.04,0.04
3247,0.04,0.04,0.04
3248,0.04,0.04,0.04
3249,0.04,0.04,0.04
3250,0.04,0.04,0.04
3251,0.04,0.04,0.04
3252,0.04,0.04,0.04
3253,0.04,0.04,0.04
3254,0.04,0.04,0.04
3255,0.04,0.04,0.04
3256,0.04,0.04,0.04
3257,0.04,0.04,0.04
3258,0.04,0.04,0.04
3259,0.04,0.04,0.04
3260,0.04,0.04,0.04
3261,0.04,0.04,0.04
3262,0.04,0.04,0.04
3263,0.04,0.04,0.04
3264,0.04,0.04,0.04
3265,0.04,0.04,0.04
3266,0.04,0.04,0.04
3267,0.04,0.04,0.04
3268,0.04,0.04,0.04
3269,0.04,0.04,0.04
3270,0.04,0.04,0.04
3271,0.04,0.04,0.04
3272,0.04,0.04,0.04
3273,0.04,0.04,0.04
3274,0.04,0.04,0.04
3275,0.04,0.04,0.04
3276,0.04,0.04,0.04
3277,0.04,0.04,0.04
3278,0.04,0.04,0.04
3279,0.04,0.04,0.04
3280,0.04,0.04,0.04
3281,0.04,0.04,0.04
3282,0.04,0.04,0.04
3283,0.04,0.04,0.04
3284,0.04,0.04,0.04
3285,0.04,0.04,0.04
3286,0.04,0.04,0.04
3287,0.04,0.04,0.04
3288,0.04,0.04,0.04
3289,0.04,0.04,0.04
3290,0.04,0.04,0.04
3291,0.04,0.04,0.04
3292,0.04,0.04,0.04
3293,0.04,0.04,0.04
3294,0.04,0.04,0.04
3295,0.04,0.04,0.04
3296,0.04,0.04,0.04
3297,0.04,0.04,0.04
3298,0.04,0.04,0.04
3299,0.04,0.04,0.04
3300,0.04,0.04,0.04
3301,0.04,0.04,0.04
3302,0.04,0.04,0.04
3303,0.04,0.04,0.04
3304,0.04,0.04,0.04
3305,0.04,0.04,0.04
3306,0.04,0.04,0.04
3307,0.04,0.04,0.04
3308,0.04,0.04,0.04
3309,0.04,0.04,0.04
3310,0.04,0.04,0.04
3311,0.04,0.04,0.04
3312,0.04,0.04,0.04
3313,0.04,0.04,0.04
3314,0.04,0.04,0.04
3315,0.04,0.04,0.04
3316,0.04,0.04,0.04
3317,0.04,0.04,0.04
3318,0.04,0.04,0.04
3319,0.04,0.04,0.04
3320,0.04,0.04,0.04
3321,0.04,0.04,0.04
3322,0.04,0.04,0.04
3323,0.04,0.04,0.04
3324,0.04,0.04,0.04
3325,0.04,0.04,0.04
3326,0.04,0.04,0.04
3327,0.04,0.04,0.04
3328,0.04,0.04,0.04
3329,0.04,0.04,0.04
3330,0.04,0.04,0.04
3331,0.04,0.04,0.04
3332,0.04,0.04,0.04
3333,0.04,0.04,0.04
3334,0.04,0.04,0.04
3335,0.04,0.04,0.04
3336,0.04,0.04,0.04
3337,0.04,0.04,0.04
3338,0.04,0.04,0.04
3339,0.04,0.04,0.04
3340,0.04,0.04,0.04
3341,0.04,0.04,0.04
3342,0.04,0.04,0.04
3343,0.04,0.04,0.04
3344,0.04,0.04,0.04
3345,0.04,0.04,0.04
3346,0.04,0.04,0.04
3347,0.04,0.04,0.04
3348,0.04,0.04,0.04
3349,0.04,0.04,0.04
3350,0.04,0.04,0.04
3351,0.04,0.04,0.04
3352,0.04,0.04,0.04
3353,0.04,0.04,0.04
3354,0.04,0.04,0.04
3355,0.04,0.04,0.04
3356,0.04,0.04,0.04
3357,0.04,0.04,0.04
3358,0.04,0.04,0.04
3359,0.04,0.04,0.04
3360,0.04,0.04,0.04
3361,0.04,0.04,0.04
3362,0.04,0.04,0.04
3363,0.04,0.04,0.04
3364,0.04,0.04,0.04
3365,0.04,0.04,0.04
3366,0.04,0.04,0.04
3367,0.04,0.04,0.04
3368,0.04,0.04,0.04
3369,0.04,0.04,0.04
3370,0.04,0.04,0.04
3371,0.04,0.04,0.04
3372,0.04,0.04,0.04
3373,0.04,0.04,0.04
3374,0.04,0.04,0.04
3375,0.04,0.04,0.04
3376,0.04,0.04,0.04
3377,0.04,0.04,0.04
3378,0.04,0.04,0.04
3379,0.04,0.04,0.04
3380,0.04,0.04,0.04
3381,0.04,0.04,0.04
3382,0.04,0.04,0.04
3383,0.04,0.04,0.04
3384,0.04,0.04,0.04
3385,0.04,0.04,0.04
3386,0.04,0.04,0.04
3387,0.04,0.04,0.04
3388,0.04,0.04,0.04
3389,0.04,0.04,0.04
3390,0.04,0.04,0.04
3391,0.04,0.04,0.04
3392,0.04,0.04,0.04
3393,0.04,0.04,0.04
3394,0.04,0.04,0.04
3395,0.04,0.04,0.04
3396,0.04,0.04,0.04
3397,0.04,0.04,0.04
3398,0.04,0.04,0.04
3399,0.04,0.04,0.04
3400,0.04,0.04,0.04
3401,0.04,0.04,0.04
3402,0.04,0.04,0.04
3403,0.04,0.04,0.04
3404,0.04,0.04,0.04
3405,0.04,0.04,0.04
3406,0.04,0.04,0.04
3407,0.04,0.04,0.04
3408,0.04,0.04,0.04
3409,0.04,0.04,0.04
3410,0.04,0.04,0.04
3411,0.04,0.04,0.04
3412,0.04,0.04,0.04
3413,0.04,0.04,0.04
3414,0.04,0.04,0.04
3415,0.04,0.04,0.04
3416,0.04,0.04,0.04
3417,0.04,0.04,0.04
3418,0.04,0.04,0.04
3419,0.04,0.04,0.04
3420,0.04,0.04,0.04
3421,0.04,0.04,0.04
3422,0.04,0.04,0.04
3423,0.04,0.04,0.04
3424,0.04,0.04,0.04
3425,0.04,0.04,0.04
3426,0.04,0.04,0.04
3427,0.04,0.04,0.04
3428,0.04,0.04,0.04
3429,0.04,0.04,0.04
3430,0.04,0.04,0.04
3431,0.04,0.04,0.04
3432,0.04,0.04,0.04
3433,0.04,0.04,0.04
3434,0.04,0.04,0.04
3435,0.04,0.04,0.04
3436,0.04,0.04,0.04
3437,0.04,0.04,0.04
3438,0.04,0.04,0.04
3439,0.04,0.04,0.04
3440,0.04,0.04,0.04
3441,0.04,0.04,0.04
3442,0.04,0.04,0.04
3443,0.04,0.04,0.04
3444,0.04,0.04,0.04
3445,0.04,0.04,0.04
3446,0.04,0.04,0.04
3447,0.04,0.04,0.04
3448,0.04,0.04,0.04
3449,0.04,0.04,0.04
3450,0.04,0.04,0.04
3451,0.04,0.04,0.04
3452,0.04,0.04,0.04
3453,0.04,0.04,0.04
3454,0.04,0.04,0.04
3455,0.04,0.04,0.04
3456,0.04,0.04,0.04
3457,0.04,0.04,0.04
3458,0.04,0.04,0.04
3459,0.04,0.04,0.04
3460,0.04,0.04,0.04
3461,0.04,0.04,0.04
3462,0.04,0.04,0.04
3463,0.04,0.04,0.04
3464,0.04,0.04,0.04
3465,0.04,0.04,0.04
3466,0.04,0.04,0.04
3467,0.04,0.04,0.04
3468,0.04,0.04,0.04
3469,0.04,0.04,0.04
3470,0.04,0.04,0.04
3471,0.04,0.04,0.04
3472,0.04,0.04,0.04
3473,0.04,0.04,0.04
3474,0.04,0.04,0.04
3475,0.04,0.04,0.04
3476,0.04,0.04,0.04
3477,0.04,0.04,0.04
3478,0.04,0.04,0.04
3479,0.04,0.04,0.04
3480,0.04,0.04,0.04
3481,0.04,0.04,0.04
3482,0.04,0.04,0.04
3483,0.04,0.04,0.04
3484,0.04,0.04,0.04
3485,0.04,0.04,0.04
3486,0.04,0.04,0.04
3487,0.04,0.04,0.04
3488,0.04,0.04,0.04
3489,0.04,0.04,0.04
3490,0.04,0.04,0.04
3491,0.04,0.04,0.04
3492,0.04,0.04,0.04
3493,0.04,0.04,0.04
3494,0.04,0.04,0.04
3495,0.04,0.04,0.04
3496,0.04,0.04,0.04
3497,0.04,0.04,0.04
3498,0.04,0.04,0.04
3499,0.04,0.04,0.04
3500,0.04,0.04,0.04
3501,0.04,0.04,0.04
3502,0.04,0.04,0.04
3503,0.04,0.04,0.04
3504,0.04,0.04,0.04
3505,0.04,0.04,0.04
3506,0.04,0.04,0.04
3507,0.04,0.04,0.04
3508,0.04,0.04,0.04
3509,0.04,0.04,0.04
3510,0.04,0.04,0.04
3511,0.04,0.04,0.04
3512,0.04,0.04,0.04
3513,0.04,0.04,0.04
3514,0.04,0.04,0.04
3515,0.04,0.04,0.04
3516,0.04,0.04,0.04
3517,0.04,0.04,0.04
3518,0.04,0.04,0.04
3519,0.04,0.04,0.04
3520,0.04,0.04,0.04
3521,0.04,0.04,0.04
3522,0.04,0.04,0.04
3523,0.04,0.04,0.04
3524,0.04,0.04,0.04
3525,0.04,0.04,0.04
3526,0.04,0.04,0.04
3527,0.04,0.04,0.04
3528,0.04,0.04,0.04
3529,0.04,0.04,0.04
3530,0.04,0.04,0.04
3531,0.04,0.04,0.04
3532,0.04,0.04,0.04
3533,0.04,0.04,0.04
3534,0.04,0.04,0.04
3535,0.04,0.04,0.04
3536,0.04,0.04,0.04
3537,0.04,0.04,0.04
3538,0.04,0.04,0.04
3539,0.04,0.04,0.04
3540,0.04,0.04,0.04
3541,0.04,0.04,0.04
3542,0.04,0.04,0.04
3543,0.04,0.04,0.04
3544,0.04,0.04,0.04
3545,0.04,0.04,0.04
3546,0.04,0.04,0.04
3547,0.04,0.04,0.04
3548,0.04,0.04,0.04
3549,0.04,0.04,0.04
3550,0.04,0.04,0.04
3551,0.04,0.04,0.04
3552,0.04,0.04,0.04
3553,0.04,0.04,0.04
3554,0.04,0.04,0.04
3555,0.04,0.04,0.04
3556,0.04,0.04,0.04
3557,0.04,0.04,0.04
3558,0.04,0.04,0.04
3559,0.04,0.04,0.04
3560,0.04,0.04,0.04
3561,0.04,0.04,0.04
3562,0.04,0.04,0.04
3563,0.04,0.04,0.04
3564,0.04,0.04,0.04
3565,0.04,0.04,0.04
3566,0.04,0.04,0.04
3567,0.04,0.04,0.04
3568,0.04,0.04,0.04
3569,0.04,0.04,0.04
3570,0.04,0.04,0.04
3571,0.04,0.04,0.04
3572,0.04,0.04,0.04
3573,0.04,0.04,0.04
3574,0.04,0.04,0.04
3575,0.04,0.04,0.04
3576,0.04,0.04,0.04
3577,0.04,0.04,0.04
3578,0.04,0.04,0.04
3579,0.04,0.04,0.04
3580,0.04,0.04,0.04
3581,0.04,0.04,0.04
3582,0.04,0.04,0.04
3583,0.04,0.04,0.04
3584,0.04,0.04,0.04
3585,0.04,0.04,0.04
3586,0.04,0.04,0.04
3587,0.04,0.04,0.04
3588,0.04,0.04,0.04
3589,0.04,0.04,0.04
3590,0.04,0.04,0.04
3591,0.04,0.04,0.04
3592,0.04,0.04,0.04
3593,0.04,0.04,0.04
3594,0.04,0.04,0.04
3595,0.04,0.04,0.04
3596,0.04,0.04,0.04
3597,0.04,0.04,0.04
3598,0.04,0.04,0.04
3599,0.04,0.04,0.04
3600,0.04,0.04,0.04
3601,0.04,0.04,0.04
3602,0.04,0.04,0.04
3603,0.04,0.04,0.04
3604,0.04,0.04,0.04
3605,0.04,0.04,0.04
3606,0.04,0.04,0.04
3607,0.04,0.04,0.04
3608,0.04,0.04,0.04
3609,0.04,0.04,0.04
3610,0.04,0.04,0.04
3611,0.04,0.04,0.04
3612,0.04,0.04,0.04
3613,0.04,0.04,0.04
3614,0.04,0.04,0.04
3615,0.04,0.04,0.04
3616,0.04,0.04,0.04
3617,0.04,0.04,0.04
3618,0.04,0.04,0.04
3619,0.04,0.04,0.04
3620,0.04,0.04,0.04
3621,0.04,0.04,0.04
3622,0.04,0.04,0.04
3623,0.04,0.04,0.04
3624,0.04,0.04,0.04
3625,0.04,0.04,0.04
3626,0.04,0.04,0.04
3627,0.04,0.04,0.04
3628,0.04,0.04,0.04
3629,0.04,0.04,0.04
3630,0.04,0.04,0.04
3631,0.04,0.04,0.04
3632,0.04,0.04,0.04
3633,0.04,0.04,0.04
3634,0.04,0.04,0.04
3635,0.04,0.04,0.04
3636,0.04,0.04,0.04
3637,0.04,0.04,0.04
3638,0.04,0.04,0.04
3639,0.04,0.04,0.04
3640,0.04,0.04,0.04
3641,0.04,0.04,0.04
3642,0.04,0.04,0.04
3643,0.04,0.04,0.04
3644,0.04,0.04,0.04
3645,0.04,0.04,0.04
3646,0.04,0.04,0.04
3647,0.04,0.04,0.04
3648,0.04,0.04,0.04
3649,0.04,0.04,0.04
3650,0.04,0.04,0.04
3651,0.04,0.04,0.04
3652,0.04,0.04,0.04
3653,0.04,0.04,0.04
3654,0.04,0.04,0.04
3655,0.04,0.04,0.04
3656,0.04,0.04,0.04
3657,0.04,0.04,0.04
3658,0.04,0.04,0.04
3659,0.04,0.04,0.04
3660,0.04,0.04,0.04
3661,0.04,0.04,0.04
3662,0.04,0.04,0.04
3663,0.04,0.04,0.04
3664,0.04,0.04,0.04
3665,0.04,0.04,0.04
3666,0.04,0.04,0.04
3667,0.04,0.04,0.04
3668,0.04,0.04,0.04
3669,0.04,0.04,0.04
3670,0.04,0.04,0.04
3671,0.04,0.04,0.04
3672,0.04,0.04,0.04
3673,0.04,0.04,0.04
3674,0.04,0.04,0.04
3675,0.04,0.04,0.04
3676,0.04,0.04,0.04
3677,0.04,0.04,0.04
3678,0.04,0.04,0.04
3679,0.04,0.04,0.04
3680,0.04,0.04,0.04
3681,0.04,0.04,0.04
3682,0.04,0.04,0.04
3683,0.04,0.04,0.04
3684,0.04,0.04,0.04
3685,0.04,0.04,0.04
3686,0.04,0.04,0.04
3687,0.04,0.04,0.04
3688,0.04,0.04,0.04
3689,0.04,0.04,0.04
3690,0.04,0.04,0.04
3691,0.04,0.04,0.04
3692,0.04,0.04,0.04
3693,0.04,0.04,0.04
3694,0.04,0.04,0.04
3695,0.04,0.04,0.04
3696,0.04,0.04,0.04
3697,0.04,0.04,0.04
3698,0.04,0.04,0.04
3699,0.04,0.04,0.04
3700,0.04,0.04,0.04
3701,0.04,0.04,0.04
3702,0.04,0.04,0.04
3703,0.04,0.04,0.04
3704,0.04,0.04,0.04
3705,0.04,0.04,0.04
3706,0.04,0.04,0.04
3707,0.04,0.04,0.04
3708,0.04,0.04,0.04
3709,0.04,0.04,0.04
3710,0.04,0.04,0.04
3711,0.04,0.04,0.04
3712,0.04,0.04,0.04
3713,0.04,0.04,0.04
3714,0.04,0.04,0.04
3715,0.04,0.04,0.04
3716,0.04,0.04,0.04
3717,0.04,0.04,0.04
3718,0.04,0.04,0.04
3719,0.04,0.04,0.04
3720,0.04,0.04,0.04
3721,0.04,0.04,0.04
3722,0.04,0.04,0.04
3723,0.04,0.04,0.04
3724,0.04,0.04,0.04
3725,0.04,0.04,0.04
3726,0.04,0.04,0.04
3727,0.04,0.04,0.04
3728,0.04,0.04,0.04
3729,0.04,0.04,0.04
3730,0.04,0.04,0.04
3731,0.04,0.04,0.04
3732,0.04,0.04,0.04
3733,0.04,0.04,0.04
3734,0.04,0.04,0.04
3735,0.04,0.04,0.04
3736,0.04,0.04,0.04
3737,0.04,0.04,0.04
3738,0.04,0.04,0.04
3739,0.04,0.04,0.04
3740,0.04,0.04,0.04
3741,0.04,0.04,0.04
3742,0.04,0.04,0.04
3743,0.04,0.04,0.04
3744,0.04,0.04,0.04
3745,0.04,0.04,0.04
3746,0.04,0.04,0.04
3747,0.04,0.04,0.04
3748,0.04,0.04,0.04
3749,0.04,0.04,0.04
3750,0.04,0.04,0.04
3751,0.04,0.04,0.04
3752,0.04,0.04,0.04
3753,0.04,0.04,0.04
3754,0.04,0.04,0.04
3755,0.04,0.04,0.04
3756,0.04,0.04,0.04
3757,0.04,0.04,0.04
3758,0.04,0.04,0.04
3759,0.04,0.04,0.04
3760,0.04,0.04,0.04
3761,0.04,0.04,0.04
3762,0.04,0.04,0.04
3763,0.04,0.04,0.04
3764,0.04,0.04,0.04
3765,0.04,0.04,0.04
3766,0.04,0.04,0.04
3767,0.04,0.04,0.04
3768,0.04,0.04,0.04
3769,0.04,0.04,0.04
3770,0.04,0.04,0.04
3771,0.04,0.04,0.04
3772,0.04,0.04,0.04
3773,0.04,0.04,0.04
3774,0.04,0.04,0.04
3775,0.04,0.04,0.04
3776,0.04,0.04,0.04
3777,0.04,0.04,0.04
3778,0.04,0.04,0.04
3779,0.04,0.04,0.04
3780,0.04,0.04,0.04
3781,0.04,0.04,0.04
3782,0.04,0.04,0.04
3783,0.04,0.04,0.04
